"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"50047","580","Leaf shaped Sword","VI","City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 290.09.,44.","England,Lincolnshire,Billinghay,1852","Billinghay, Lincoln, Lincolnshire LN4, Royaume-Uni","53.080883","-0.2811110000000099","","None","None","1852","618","hilt 57; blade 42","","808","dark green","","8","","","","Point is broken off.","Trollope's ""Sleaford"" p. 29.,Evans ""Bronze implements"".","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/23129978122","https://farm1.staticflickr.com/743/23129978122_803da4c5fd_m.jpg","superuser",-0.2811,53.0809,"SwordsPt2"
"50048","580","Fragment of Leaf shaped Sword (shoulder frag.)","IVa,? Hoard","Wollaton Hall Nat. Hist. Mus., Notts.","England,Lincolnshire,Caythorpe Ironstone Mines,found below surface soil.","Caythorpe, Grantham, Lincolnshire NG32, Royaume-Uni","53.021631","-0.604581899999971","","None","None","None","169","blade 28,hilt 46; 20","","205","","unpolished, thickly covered with verdigris","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22725476797","https://farm6.staticflickr.com/5811/22725476797_7bca4acfc7_m.jpg","superuser",-0.6046,53.0216,"SwordsPt2"
"50049","433","Sword","","Unknown","England,Lincolnshire,Flixborough,Found in deep ploughing","Flixborough, Scunthorpe, North Lincolnshire DN15, UK","53.625194","-0.685023000000001","","None","None","None","","","","","","","","","","7 Palstaves; 1 Spearhead; 1 Spearhead Fragment","Broken into 4 fragments (point missing).","Arch. Journ. XXIX 194-5; XC 140-1: XCI 167.,Evans, p. 465; List III: No. 39","Exhibited to Arch. Institute in 1872; since disappeared.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725576948","https://farm1.staticflickr.com/685/22725576948_0be5995366_m.jpg","superuser",-0.685,53.6252,"SwordsPt2"
"50050","433","Sword (shoulder frag.)","Fragment; Drawing 1:3","Lincoln 79.52","Lincolnshire,Kinkstead,nr. K. Hall; 53 1962,Found 1952","Lincolnshire, UK","52.9451889","-0.16012460000001738","","None","None","1952","139.7","","","","","","","Length: 5 1/2"" = 139.7mm","","","4 rivet holes visible in Hanged hilt. The blade has a notched ricasso and rounded mid rib.","Lincs. Arch. + Arch. Soc. Rpts. (T, Pr 2, N.S. 77),1953-54 N Series 5, p. 77","Found 1952 by J.H. Wilson,Needs 1/1 Drawing!","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129977372","https://farm6.staticflickr.com/5813/23129977372_d82ae403c0_m.jpg","superuser",-0.1601,52.9452,"SwordsPt2"
"50051","433","Leaf Shaped Sword","IVa,Ref.113 08 42","City + County Museum, Lincoln,Pres. by C.A. Kirkby, Esq.,Jany 1908","England,Lincolnshire,Opposite Monks Leys,River Witham (dredged from)","River Witham, Lincolnshire, UK","53.02616279999999","-0.11055110000006607","","None","None","None","560","hilt 49, 43; blade 37","","637","","The sword has been cleaned of patina + is quite bright. Pitted all over.","8","","","found with another sword Ref. No. 114.08.43","Tip broken off.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129977162","https://farm1.staticflickr.com/596/23129977162_5c5feb4cc4_m.jpg","superuser",-0.1106,53.0262,"SwordsPt2"
"50052","433","3 Fragments of Sword","IVd","Scunthorpe Museum,Group No. 66, a, b, & c,(Donor: Late Sir Berkeley Sheffield)","Lincolnshire,Normanby Estate","Flixborough, Scunthorpe, North Lincolnshire DN15, UK","53.625194","-0.685023000000001","","None","None","None","(Combined) 255mm; (Separately) 86mm, 78mm, & 87mm","35","","","","","","","","With B.67, may be part of the Flixborough Hoard recorded in Archaeological Journal, 1872, vol. xxix, p. 194, but for which no definite information was available when given to the Museum. Flixborough is on the Normanby Estate.","What remains of the hilt is hollow and it was cast with the blade.","H.E. Dudley ""Early Days in N.W. Lincolnshire"", p. 92, fig. 33, No. 17","Evelyn Vigeon","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521243554","https://farm1.staticflickr.com/689/22521243554_07039a108e_m.jpg","superuser",-0.685,53.6252,"SwordsPt2"
"50053","433","Sword (Antennae)","Cast Bronze Hilt","Alnwick Castle, No. 235","England,Lincolnshire,Witham","Witham on the Hill, Bourne, Lincolnshire PE10, UK","52.73598399999999","-0.44095100000004095","","None","None","None","705","41","","893","Bronze","Smooth","9","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522741223","https://farm1.staticflickr.com/715/22522741223_e78f2276c7_m.jpg","superuser",-0.441,52.736,"SwordsPt2"
"50054","433","Sword","IIIc","Miss. D.J. Alder,Culver Cottage,Much Hadham,Herts.,Lincoln Museum 10.54","England,Lincolnshire,Worlaby,(Between Louth + Horncastle),Found in a stream about 1865,Acquired from the finder by Miss Alder's father.","Worlaby, Brigg, North Lincolnshire DN20, UK","53.611477","-0.46596599999998034","","None","None","1865","520 (in sketch 560mm)","36","","","","On the blade an area of high polish on the middle line of the round just below the hilt + stretching downwards for nearly three inches, growing narrower as it goes.","","","","","The hilt has been broken across anciently + reduced to little more than half its probably original length.  Blade slightly bent. Two semicircular slots for rivets + two small holes.","Proc. Soc. Ant. VIII, 368,About to be published,Ant. Journ. July 1939","A local importance in Lincolnshire, as it is nearly the only object belonging to the Late Bronze Age found well inside Wold region.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725575528","https://farm6.staticflickr.com/5662/22725575528_a51deb5d36_m.jpg","superuser",-0.466,53.6115,"SwordsPt2"
"50055","433","Leaf Shaped Swird","IVa","Bishop Collection, The University, Glasgow, B103","Scotland,Edinburgh,Edinburgh,Craigberth Quarry","Edinburgh, Edinburgh, UK","55.953252","-3.188266999999996","","None","None","None","567","blade 46; hilt plate 47","","754","green patina","enrusted more on one side","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725575318","https://farm6.staticflickr.com/5757/22725575318_8640a189aa_m.jpg","superuser",-3.1883,55.9533,"SwordsPt2"
"50056","433","Sword","","Private (1997) - Roberts, R.","England,Norfolk,Bradenham,Found by Reg. Roberts whilst searching with a metal detector in October 1997.","Bradenham, Thetford, Norfolk IP25, UK","52.63997999999999","0.8440299999999752","TF 909 098","None","10","1997","","","","","","","","","","Single Find","Typology: sword hilt fragment","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521242184","https://farm6.staticflickr.com/5751/22521242184_7d3d791566_m.jpg","superuser",0.844,52.64,"SwordsPt2"
"50057","433","Sword Fragment","","Norwich Castle Museum,108.954 (50)","Eaton (Norwich, Norfolk),Hoard found 6 ft. deep in digging foundations for new buildings in 1884. Exact site unknown.","Eaton, Norwich, Norwich, Norfolk NR2, UK","52.62126","1.271429000000012","","None","None","1884","surviving 124","49","","","","","","","","Part of hoard.","","Proc. Soc. Ant. Lond., 2nd ser. XI (1885) 42-52.,Bronze Age Metalwork in Norwich Castle Museum (1966) 28 and fig. 71.","Treated 1968-69","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521242344","https://farm1.staticflickr.com/700/22521242344_d1d2988eaf_m.jpg","superuser",1.2714,52.6213,"SwordsPt2"
"50058","433","Sword","IIIc","Museum of Arch. + Ethnology, Cambridge,Dep. 29.25","England,Norfolk,Hockwold,Wilton,dredged from R. Ouse","Hockwold cum Wilton, Norfolk, UK","52.464547","0.5421519999999873","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823780890","https://farm6.staticflickr.com/5733/22823780890_02563e2814_m.jpg","superuser",0.5422,52.4645,"SwordsPt2"
"50059","433","Sword","Rexheim Vart","Formerly in possession of Plumber, Methwold,1926,Now, Cambridge, Mus. of Arch. + Eth.,No. 83-505","England,Norfolk,Methwold,Hythe-in-Fen,found when digging a post hole,1882 (or about)","The Hythe, Constable Pl, Methwold Hythe, Thetford, Norfolk IP26 4QL, UK","52.52429249999999","0.5221103999999741","","None","None","1882","411","32, 34","","567","Dull brown","","6.5","","","","Sharp edges","","cf. ? Dach. Man II, 1, 203, fig. 12,5","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823780510","https://farm6.staticflickr.com/5749/22823780510_25b852e0ec_m.jpg","superuser",0.5221,52.5243,"SwordsPt2"
"50060","433","Sword","Rixheim Var.","Museum of Archaeology + Ethnology, Cambridge,33.505","England,Norfolk,Methwold","Methwold, Thetford, Norfolk IP26, UK","52.52525800000001","0.5543780000000424","","None","None","None","406.4","","","","","","","Length: 16 ins = 406.4 mm","","","Hilt broken off; incised lines each side of central ridge on blade.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129974852","https://farm6.staticflickr.com/5735/23129974852_3de6041185_m.jpg","superuser",0.5544,52.5253,"SwordsPt2"
"50061","433","Sword","IIIa","Museum of Arch. + Ethnology, Cambridge,25.884","England,Norfolk,Southery,Sedge Fen,1852","Southery, Norfolk, UK","52.52802","0.39143000000001393","","None","None","1852","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521241514","https://farm1.staticflickr.com/765/22521241514_cc755fef98_m.jpg","superuser",0.3914,52.528,"SwordsPt2"
"50062","433","Sword","IVa","Ashmolean Museum, Oxford,Evans Collection, 1927.2446","England,Norfolk,Stoke Ferry","Stoke Ferry, King's Lynn, Norfolk PE33, UK","52.568723","0.5139159999999947","","None","None","None","546","50","","608.17","","","9","","","Hoard, Nos. 2444-2450, comprising 2 broken leaf-swords. 3 large spearheads, 1 chafe, 1 habbard.","Broken into pieces. Notched at base of blade. 4 rivet holes in straight shoulders + ?3 in tang. ""Appears to have been a defective casting, + to have dented a portion of its hilt plate. This has been subsequently supplied by a 2nd hilt plate having been cast over the broken cut of the original plate, a hole in which has stopped with a rivet which has been partly covered over by the 2nd casting (Evans, A.B.I.,p. 282).","Evans, Anc. Br. Imps., Hoard No. 22, pp. 282, etc.,Proc. Soc. Anthrop. V, 425","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155529951","https://farm1.staticflickr.com/708/23155529951_f39d7dfa78_m.jpg","superuser",0.5139,52.5687,"SwordsPt2"
"50063","433","Sword","IVa","Ashmolean Museum, Oxford,Evans Collection, 1927-2445","England,Norfolk,Stoke Ferry","Stoke Ferry, King's Lynn, Norfolk PE33, UK","52.568723","0.5139159999999947","","None","None","None","550","51","","570.62","Brown patina","","7","","","Hoard, Nos. 2444-2550, comprising 2 leaf swords, 3 spear-heads, Class V B; 1 chape, 1 halbard.","Broken in 3 pieces; point missing. Notched at base of blade. 7 rivet holes, 4 in straight shoulders, 3 in tang (central one not pierced).","Evans, Anc. Br. Imps., Hoard No. 22, pp 270, 282, 305, 314, 465.,Proc. Soc. Antiq. V, 425","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522738273","https://farm6.staticflickr.com/5672/22522738273_0e1e11cb27_m.jpg","superuser",0.5139,52.5687,"SwordsPt2"
"50064","433","Sword (Hilt frag)","IVa;Hilt of Sword","Norwich Castle Museum 87.964 (1),ex. L Winters, 8 The Green, South Creake","Norfolk,Waterden,(South Castle),c. 1952","Waterden, Walsingham, Norfolk NR22, UK","52.884832","0.7996339999999691","TF/88763549","None","None","1952","205.5","hilt 52.5","","214","Green","Pitted","6.5","","","Part of hoard of 3 swords, 2 spearheads + fragment of socke sword fragment do not join.","","","Finder reported that the hoard was in a round container which disintegrated on removal. When reported (1964) finder thought container was of pottery but could not be sure.,Barbara Green","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522737833","https://farm1.staticflickr.com/756/22522737833_e0bd6a80ab_m.jpg","superuser",0.7996,52.8848,"SwordsPt2"
"50065","433","Sword (Shoulder frag.)","IV a; Hilt of Sword","Norwich Castle Museum, 87.964 (2),ex. L . Winters, 8 The Green, South Creake","England,Norfolk,Waterden,(South Creake),c. 1952,Ploughed up","South Creake, Fakenham, Norfolk NR21, UK","52.88626199999999","0.7633170000000291","TF/88763549","None","None","1952","156","56 mm hilt","","231","Green","Pitted","9","","","Part of a hoard of 3 swords, 2 spearheads + fragments of socket. Sword fragments do not join.","","","Finder reported that hoard was in round container which disintegrated on removal. When reported (1964) finder thought container was of pottery but could not be sure.,Barbara Green","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725572758","https://farm6.staticflickr.com/5708/22725572758_549e8fa7a1_m.jpg","superuser",0.7633,52.8863,"SwordsPt2"
"50066","433","Sword (Shoulder Frag)","IVa; Hilt of Sword)","Norwich Castle Museum 87.964 (3),ex. L Winders, 8 The Green, South Creake","Norfolk,Waterden (South Creake),c. 1952,Ploughed up","South Creake, Fakenham, Norfolk NR21, UK","52.88626199999999","0.7633170000000291","TF/88763549","None","None","1952","149.5","51 (hilt)","","189","Green","Pitted","8","","","Part of hoard of 3 swords, 2 spearheads + fragment of socket. Sword fragments do not join.","","","Finder reported that hoard was in a round container which disintegrated on removal. When reported (1964) finder thought container was pottery but could not be sure.,Barbara Green","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155528971","https://farm1.staticflickr.com/735/23155528971_398efb11d3_m.jpg","superuser",0.7633,52.8863,"SwordsPt2"
"50067","433","Leaf Shaped Sword","IId","Northampton Central Museum,U.M. R. case No. 6A; 174","England,Northamptonshire,Brixworth,Wolfage,""Dug up from land belonging to an old Manor called Wolfage"",c. 1846","Brixworth, Northampton, Northamptonshire NN6, UK","52.33072","-0.905283000000054","","None","None","1846","","","","626.35","light green, ochre patches","Smooth","","","","","Good condition","Evans, A. B. Imps. 285,Arch. Assoc. Jour. ii, 356,UCH Northants, I. 143","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521239924","https://farm6.staticflickr.com/5742/22521239924_eebc56da6a_m.jpg","superuser",-0.9053,52.3307,"SwordsPt2"
"50068","433","Sword","IVa","Black Gate Museum, Newcastle on Tyne,1932.21,On loan from Mr. G. H. Allgood of Nunwick, 1932","England,Northumberland,Brandon,Brandon Hill,1857","Brandon, Alnwick, Northumberland NE66, UK","55.4480219","-1.935621699999956","","None","None","1857","593","","","690","Smooth dark green patina.","heavily pitted on one face","","","","One of a small hoard of three, of which one was destroyed, while the third cannot now be traced.","Point broken off. Lines marking the lower edge of the hilt plate are still to be seen on each face.","Hist. Beris Nat. Field Club, XI (1885-6), 283-4, x fig.,Proc. Soc. Ant. Newcastle, 4, V, 254,Evans, 234, reported incorrectly as ""Branton""","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155528341","https://farm1.staticflickr.com/567/23155528341_800ac06206_m.jpg","superuser",-1.9356,55.448,"SwordsPt2"
"50069","433","Sword","IVa","Alnwick Caslte, No. 228","England,Northumberland,Chatton,Armorside Law Farm,1834","Chatton, Alnwick, Northumberland NE66, UK","55.547141","-1.9150099999999384","","None","None","1834","548","48","","680","Brown patina","Smooth","6","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725571758","https://farm1.staticflickr.com/588/22725571758_8dd15cd146_m.jpg","superuser",-1.915,55.5471,"SwordsPt2"
"50070","433","Sword + Pommel","IVa","Alnwick Castle, No. 230","England,Northumberland,Simonside,Tosson Hill,1868","Tosson Hill, Morpeth, Northumberland NE65, UK","55.27836110000001","-1.9939722000000302","","None","None","1868","423 + 88","32; dia. of pommel 46","","502.85; of pommel 91.9","Dark brown patina green marks","Slightly corroded.","6","","Composition of pommel lead","With blade of sword (no. 231) + beneath a horizontal stone under the swords three rings (in this Collection) + a knife, & a piece of bone.","Sword broken into two pieces.","Berwicks Naturalist Club, Vol. XIII, p. 176","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129971972","https://farm1.staticflickr.com/655/23129971972_8a9652eb9c_m.jpg","superuser",-1.994,55.2784,"SwordsPt2"
"50071","433","Sword (2 joining pieces)","IVa","Newcastle-upon-Tyne,Black Gate Museum, No. 85,483","England,Northumberland,Rothbury,Cragside","Cragside, Morpeth, Northumberland NE65, UK","55.30853399999999","-1.8916110000000117","","None","None","None","591","37","","upper portion only 508.7","Green patina","Rough","","","Bronze","","5 rivet holes, one broken away. The sword is in two pieces.","Proc. Soc. Ant. N/C, New Ser. Vol. III, page 408","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751669919","https://farm1.staticflickr.com/713/22751669919_752248d958_m.jpg","superuser",-1.8916,55.3085,"SwordsPt2"
"50072","433","Sword","IVa","Newcastle-upon-Tyne,Black Gate Museum, No. 89","England,Northumberland,Wittingham","Whittingham, Alnwick, Northumberland NE66, UK","55.402096","-1.8913479999999936","","None","None","None","579","43; 33","","528","","","","","Bronze","Part of Wittingham hoard","","See No. 90","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522735603","https://farm6.staticflickr.com/5741/22522735603_1561a25cc5_m.jpg","superuser",-1.8913,55.4021,"SwordsPt2"
"50073","433","Sword","IVa","Newcastle-upon-Tyne,Black Gate Museum, No. 17","England,Northumberland,Wooler in Evert Park,1814","Wooler, Wooler, Northumberland NE71, UK","55.54684","-2.0122390000000223","","None","None","1814","578","43","","687","","","","","Bronze","","","Arch. Acl. Vol. I,Evans, 285","This sword was found with a second which cannot now be traced. Second sword found May 1932.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155526531","https://farm6.staticflickr.com/5703/23155526531_8be22f1e49_m.jpg","superuser",-2.0122,55.5468,"SwordsPt2"
"50074","433","Sword","IVa","Black Gate Museum, Newcastle-upon-Tyne,1932-20","England,Northumberland,Wooler,Evert Park,1814","Wooler, Wooler, Northumberland NE71, UK","55.54684","-2.0122390000000223","","None","None","1814","642","","","885","deep green glossy patina, of which traces remain in the hollows down to the beading of the blade.","bright golden brown, due to cleaning off","","","","Found with another of the same type.","","Arch. Aeliana, 1, I, 11 + Plate iv., fig. 3,Proc. Soc. Ant. Newcastle, 4, V, 254,Evans, 285","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725569638","https://farm6.staticflickr.com/5642/22725569638_2cc82137e2_m.jpg","superuser",-2.0122,55.5468,"SwordsPt2"
"50075","433","Sword","IVb","Private Collection,Robert Blair, Esq., Harton Lodge, S. Shields,Newcastle-upon-Tyne, Blackgate Museum,Blair Collection No. 110","England,Northumberland,Newcastle,dredged from R. Tyne, between Kings Meadows + low level bridge c. 1870","Kings Meadows, Brunel Terrace, Newcastle upon Tyne, Tyne and Wear NE4 7RJ, UK","54.9639165","-1.6408989999999903","","None","None","1870","543","blade 32; hilt 38, 25","","454","Dark brown patina.","Slightly corroded in spots.","9","","Bronze","","Hilt broken at end.","Proc. Soc. Ant. N/C, Ser. 8, Vol. X, p. 224,cf. 4, I, 122","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522734533","https://farm6.staticflickr.com/5703/22522734533_b7706f5df6_m.jpg","superuser",-1.6409,54.9639,"SwordsPt2"
"50076","433","Sword","IV","Newcastle-upon-Tyne,Black Gate Museum, No. 88","England,Northumberland,in the R. Tyne at Newcastle","Newcastle upon Tyne, Tyne and Wear, UK","54.978252","-1.6177800000000389","","None","None","None","718","32","","680","","","","","Bronze","","","Pro. SOc. Ant. N/C New. Ser. Vol II p. 383 + Vol. III p. 408,Also appears to be Evans No. 344 where it was attributed to the late Canon Greenwell's Collection, to wh. it was at one time lent.,No they are different - Greenwell's is in the British Museum.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823775170","https://farm1.staticflickr.com/657/22823775170_f9a12ea0d6_m.jpg","superuser",-1.6178,54.9783,"SwordsPt2"
