"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"14783","433","Gouge Socketed","","Worcester Museum,Donor G. Jordan, Esq.","England,Worcester,near Bewdley","Bewdley, Worcestershire, UK","52.375539","-2.3169729999999618","","None","None","None","90","24","19","","dark green","","","Width: socket 24mm; edge 19mm","","","","V.C.H. Worcs. I, pp. 183 - 194,Edwards. Trans. Worcs. Mat. Club. III, p. 277","","Joellen mcGann","https://farm6.staticflickr.com/5596/15196824741_b1331b4f92_b.jpg","https://www.flickr.com/photos/MicroPasts/15196824741","superuser",-2.317,52.3755,"A8tools"
"14784","433","Socketed Gouge","","Hull Museum, No. 77","England,Yorkshire (E),Broomfleet","Broomfleet, Brough, East Riding of Yorkshire HU15, UK","53.732222","-0.6672550000000683","","None","None","None","74","17","","43","green","","17","Width: socket 17mm,Thickness: socket 17mm","","","","","","Joellen mcGann","https://farm4.staticflickr.com/3891/15013187590_11580d8d20_b.jpg","https://www.flickr.com/photos/MicroPasts/15013187590","superuser",-0.6673,53.7322,"A8tools"
"14785","433","Socketed Gouge","","","England,Yorkshire (East Riding),Everthorpe,Everthorpe Hill,1887","Everthorpe, Brough, East Riding of Yorkshire HU15, UK","53.776073","-0.619101999999998","","None","None","1887","81","20","","64","Dirty green patina","","","Diameter 19.5mm,Weight: 63.83 gms","","Found with socketed celt (1887.No. 2943) and lump of copper or bronze (1887 No. 2945)","","Ashmolean Museum, Oxford,1887, No. 2944,Bought.,Passed on by exchange, December 1925 6,The Municipal Museum, Hull","","Joellen mcGann","https://farm4.staticflickr.com/3868/15013283097_144a530c55_b.jpg","https://www.flickr.com/photos/MicroPasts/15013283097","superuser",-0.6191,53.7761,"A8tools"
"14786","433","Socketed Gouge","","Sheffield Museum, T93521","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","54.536241","-1.049543999999969","","None","None","1826","61","21","33","85","Green patina.","","25","Width: edge 33mm; middle 21mm; socket 26mm,Thickness: socket 24.5mm","Bronze","Found with a hoard with J93, 514, 515, 516, 517, 519, J23, 520, J43, 521-522, 518","Very well made, but worn down to the socket.","Museum Catalogue,AS. J. 93.514","","Joellen mcGann","https://farm6.staticflickr.com/5572/15176839836_131ff86ef8_b.jpg","https://www.flickr.com/photos/MicroPasts/15176839836","superuser",-1.0495,54.5362,"A8tools"
"14787","433","Socketed Gouge","","Sheffield Museum, J93520","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","54.536241","-1.049543999999969","","None","None","1826","76","20","16","50","Green","","19","Width: socket 20mm; middle 15mm; edge 16mm,Thickness: socket 18.5mm","","Found with a hoard with J.93.514, 515, 516, 517, 419, 521, 522, 518","Worn out edge and chipped.","Museum Catalogue,AS J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5584/15013282927_a650758004_b.jpg","https://www.flickr.com/photos/MicroPasts/15013282927","superuser",-1.0495,54.5362,"A8tools"
"14788","433","Socketed Gouge","","Hull Museum, No. 68","England,Yorkshire,Scarborough,On the Cliffs","Scarborough, North Yorkshire, UK","54.283113","-0.39975200000003497","","None","None","None","75","17","15","42","","","17","Width: 14.5mm; socket 16.5mm,Thickness: socket 16.5mm","Bronze","Part of hoard.","The upper part of the socket is broken off.","Naturalist, May 1917","","Joellen mcGann","https://farm6.staticflickr.com/5556/15013293458_2d9f4d70a0_b.jpg","https://www.flickr.com/photos/MicroPasts/15013293458","superuser",-0.3998,54.2831,"A8tools"
"14789","433","Socketed Hammer","","Sheffield Museum, M118,Bateman Collection","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","54.536241","-1.049543999999969","","None","None","1826","80","28","27","170","Bronze brownish","","24","Width: butt 28mm; middle 21mm; edge or end 27mm,Thickness: 23.5mm; middle 18mm","","Found with a hoard with J93.514, 516, 517, 519, J23 520, J94 521, 522. 515","The butt is splayed. The edge is blunt. It was flat but part of the edge is eaten away. Use unknown.","Museum Catalogue J93.518 (M118),AS. J. 93.514","","Joellen mcGann","https://farm6.staticflickr.com/5591/15013186730_baf510895b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013186730","superuser",-1.0495,54.5362,"A8tools"
"14790","433","Double Axe","","Craven Museum, Skipton-in-Craven, Yorkshire, no. A63","England,Yorkshire,N. Riding,Whitby","Whitby, North Yorkshire, UK","54.486335","-0.6133469999999761","","None","None","None","","","","523","Very dark greenish back in colour: cleaned off in one patch which is golden bronze.","Smooth except for one face near the cutting edges where it is considerably pitted.","","","Bronze (Copper, 90.6; Tin 8.9),Chemical Analysis, (B.M. Laboratory, Nov. 1937): Copper 90.6; Tin 8.9; Lead Trace; Antimony Trace; Iron Trace; Thus to be called bronze, not copper (as Elgee [...])","","Double axe (if specimen from Topsham, Devon) both cutting edges unsymmetrical. Surface rather knocked about, with scratches and chips missing, especially along all the edges. Transverse socket.","Elgee, F., Early Man in N.E. Yorkshire (1930), pp. 62-3, fig. 20, top, and Pl XI, fig. 1.","","Joellen mcGann","https://farm4.staticflickr.com/3873/15199856275_836bcf2887_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856275","superuser",-0.6133,54.4863,"A8tools"
"14791","433","Chisel Socketed or Tracer (Narrow)","","Sheffield Museum, J 93.519","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","54.536241","-1.049543999999969","","None","None","1826","92","17","8","45","Green","Worn","7","Length: 91.5mm,Width: edge 8mm; middle 16mm; socket 16.5mm,Thickness; middle 7mm; socket 16.5mm","Bronze","Found with a hoard with J93.514, 516, 517, J23.520, 521, 522, J92.515, 518","","Museum Catalogue,As. J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5555/15196822791_305acd500b_b.jpg","https://www.flickr.com/photos/MicroPasts/15196822791","superuser",-1.0495,54.5362,"A8tools"
"14792","433","Socketed Chisel/Axe","","","England,Yorkshire,Barmby Moor,Found by a metal detectorist in Dec. 1998","Barmby Moor, York, East Riding of Yorkshire YO42, UK","53.930522","-0.8179959999999937","","None","12","1998","23","","","","","","","","","","Dimensions: L 23mm,Typology: miniature socketed axe/chisel,Condition: complete","","","Joellen mcGann","https://farm6.staticflickr.com/5563/15176838056_a0cb926d9c_b.jpg","https://www.flickr.com/photos/MicroPasts/15176838056","superuser",-0.818,53.9305,"A8tools"
"14793","433","(Narrow) Socketed Chisel or Tracer","C B1","Hull Museum, No. 67","England,Yorkshire,Scrborough,On the Cliffs","Scarborough, North Yorkshire, UK","54.283113","-0.39975200000003497","","None","None","None","77","16","","42","","","13","Width: socket 16mm,Thickness: socket 13mm","Bronze","Part of a hoard.","It has casting ridges on the edge.","Naturalist, May 1917","","Joellen mcGann","https://farm4.staticflickr.com/3897/15013185810_5397a2ebf3_b.jpg","https://www.flickr.com/photos/MicroPasts/15013185810","superuser",-0.3998,54.2831,"A8tools"
"14794","433","Socketed Knife","B","Whitby Museum","England,Yorkshire,near Whitby","Whitby, North Yorkshire, UK","54.486335","-0.6133469999999761","","None","None","None","138","31","76","142","Dark brown","Smooth","4","Weight: 141.5 gms","","","The end of the blade has been broken and reground.","95th report, Whitby Lit. + Phil. Soc., Oct. 1917, page 60.","","Joellen mcGann","https://farm4.staticflickr.com/3873/15199856395_b5c3f29324_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856395","superuser",-0.6133,54.4863,"A8tools"
"14795","433","Socketed Knife","C","Sheffield Museum, J93.522","England,Yorkshire,Guisborough,Rosebank Topping,1926","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","54.536241","-1.049543999999969","","None","None","1826","141","24","23","","green","","13","Width: socket 23.5mm; blade 23mm; 15mm,Thickness: socket 13mm","","Found with a hoard with J93.514, 515, 516, 517, 519; J23.520, 521, 518","Very well made. Rivet holes in socket. A strong broad rib in centre and cutting edge on each side of blade in good condition.","Fox, PPS, 1939, Pr. 1,As. J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5554/15199481912_35a9904b50_b.jpg","https://www.flickr.com/photos/MicroPasts/15199481912","superuser",-1.0495,54.5362,"A8tools"
"14796","433","Punch","","Oxford, Ashmolean Museum,Collection A. D. Passmore, ex Barnes Collection","England,Oxfordshire (Berkshire),Ashbury (near),Ashdown Park","Ashdown Park, Hungerford, Oxfordshire RG17, UK","51.5324389","-1.5930173000000423","","None","None","None","72","","","7","","","","Weight: 1/4 oz = 7.09 gms","","","","","Probably not Bronze Age","Joellen mcGann","https://farm6.staticflickr.com/5582/15196821821_317d412785_b.jpg","https://www.flickr.com/photos/MicroPasts/15196821821","superuser",-1.593,51.5324,"A8tools"
"14797","433","Awl","","Borough of Newbury Museum,Museum No. O.A. 257","England,Berkshire,Charlton Down,near Pewit Farm","Manor Road, Wantage, Oxfordshire OX12, UK","51.5688848","-1.4277359999999817","","None","None","None","44","","","","","Rough","","Site: Google maps shows a Pewit Farm near Wantage, Oxfordshire - but the geolocation tool cannot find the farm nor Charlton Down (except one in Dorset).  May not be accurate.","Probably bronze","","Awl,The awl appears to be in a stable condition. However, it is very slender and corrosion products may have replaced most of the original structure. Early Bronze Age.","Trans. Newbury District Field Club, VIII, No. 2, 1939, 109.","From excavation of Round Barrow.","Joellen mcGann","https://farm4.staticflickr.com/3844/15199481102_d6573293f7_b.jpg","https://www.flickr.com/photos/MicroPasts/15199481102","superuser",-1.4277,51.5689,"A8tools"
"14798","433","Socketed Chisel","","Private Collection,P.J. Grove, 65 Langtone Meadow, Farnham Common, Bucks.","England,Berkshire,Bray, near H4 flyover,Found on Thames foreshore at low water (normally submerged), 1975","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","c. SU 913 794","None","None","1975","60","","32","","","Cleaned to bronze colour","","","","","Good condition.","","Part of wooden haft remained in socket but was cleaned out by finder.,AF, CI, SI","Joellen mcGann","https://farm4.staticflickr.com/3899/15013065219_a7a7c4ae6e_b.jpg","https://www.flickr.com/photos/MicroPasts/15013065219","superuser",-0.7017,51.5077,"A8tools"
"14799","433","Socketed Gouge","","Ashmolean Museum, Oxford,Evans Collection, 1927.2709","England,Oxfordshire (Berkshire),Wallingford,1871","Wallingford OX10, UK","51.614898","-1.1193481000000247","","None","None","1871","85","20","","53","Mottled brown patina","","","Width: diameter of socket 20mm,Weight: 52.77 gms","","Small hoard, Nos. 2707-2711, comprising this gouge, socketed celt, and knife, tanged chisel, and very notched razor.","","Evans, Anc. Br. Imps. pp. 128, 466, etc. Hoard No. 60","","Joellen mcGann","https://farm4.staticflickr.com/3870/15199480982_bca57d1a50_b.jpg","https://www.flickr.com/photos/MicroPasts/15199480982","superuser",-1.1193,51.6149,"A8tools"
"14800","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","49","","16","18","Pale grey, green patina mud stained.","","","Weight: 17.71 gms","","Part of a hoard of 60 pieces.","Lower half only.","Proc. Soc. Ant. (2nd Ser.) VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i","","Joellen mcGann","https://farm4.staticflickr.com/3838/15013291928_5c45cf5251_b.jpg","https://www.flickr.com/photos/MicroPasts/15013291928","superuser",-1.1911,51.472,"A8tools"
"14801","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","88","","15","46","Dark green patina much covered with clay.","","19","Thickness: socket 19mm,Weight: 46.06 gms","","Part of a hoard of 60 pieces.","Socket broken, edge chipped.","Proc. Soc. Ant. (2nd ser.) VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.","","Joellen mcGann","https://farm4.staticflickr.com/3867/15176837226_bd6f96a0f8_b.jpg","https://www.flickr.com/photos/MicroPasts/15176837226","superuser",-1.1911,51.472,"A8tools"
"14802","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","75","19","18","46","Grey green patina much mud stained.","","","Width: edge 18mm; socket 19mm,Weight: 46.06 gms","","Part of a hoard of 60 pieces.","socket and edge chipped.","Proc. Soc. Ant. (2nd Ser), VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.","","Joellen mcGann","https://farm6.staticflickr.com/5571/15013064519_f8b7da082b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013064519","superuser",-1.1911,51.472,"A8tools"
"14803","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","69","24","20","74","Grey green patina mud stained","","22","Width: edge 20mm; socket 24mm,Thickness: socket 22mm,Weight: 74.42 gms","","One of a hoard of 60 pieces","","Proc. Soc. Ant. (2nd ser) VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.","","Joellen mcGann","https://farm4.staticflickr.com/3869/15013290848_93054fe591_b.jpg","https://www.flickr.com/photos/MicroPasts/15013290848","superuser",-1.1911,51.472,"A8tools"
"14804","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","97","","19","74","Green patina mud stained.","","22","Thickness: socket 22mm,Weight: 72.42 gms","","Part of a hoard of 60 pieces","Edge chipped","Proc. Soc. Ant. (2nd ser) VII, 480,Evans, A.B. Imps.,V.C.H. Berks, i.","","Joellen mcGann","https://farm4.staticflickr.com/3923/15013183410_f3385eaa5c_b.jpg","https://www.flickr.com/photos/MicroPasts/15013183410","superuser",-1.1911,51.472,"A8tools"
"14805","433","Socketed Gouge","","Private Collection,1923,P. Waterhouse,Yattendon Court","England,Berkshire,Yattendon,Yattendon Court,in digging foundations of house,1878","Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK","51.47201039999999","-1.1910648000000492","","None","None","1878","94","","14","39","Pale green patina, much mud stained.","Much corroded and waterworn.","","Weight: 38.98 gms","","Part of a hoard of 60 pieces.","Socket and edge broken.","Proc. Soc. Ant. (2nd Ser.) VII, 480,Evans, A. B. Imps.,V.C.H. Berks., i","","Joellen mcGann","https://farm4.staticflickr.com/3882/15013279407_03402f03be_b.jpg","https://www.flickr.com/photos/MicroPasts/15013279407","superuser",-1.1911,51.472,"A8tools"
"14806","433","Socketed Sickle","","Private Collection,Dr. Henry Bergh, 18, Thames Side, Staines, Middlesex.","England,Surrey (Berkshire),Runnymede,Thames,1/4 ile upstream from Bell Weir Lock,July 1961,Found on Thames bank in the gravel rim about 2"" of water within 3"" of the dredger passing site.","Runnymede, Windsor Road, Old Windsor, Surrey SL4 2JL, UK","51.4388382","-0.5544522999999799","","None","7","1961","140","30","","","Dark brown patina with few green spots. Metal showing through at the edges and on top of ribs.","Slightly pitted.","4","","Bronze","","End of socket broken off. Remains of one rivet hole with a rivet inside. Remains of wooden haft adhering to the inside of the socket. Blade decorated with three ribs running on both sides. Tip of blade broken off. Cutting edge almost as sharp as the back edge. Both edges rather worn.","","EMS (63)","Joellen mcGann","https://farm4.staticflickr.com/3921/15199479782_2aed732601_b.jpg","https://www.flickr.com/photos/MicroPasts/15199479782","superuser",-0.5545,51.4388,"A8tools"
"14807","433","Gouge Socketed","","National Museum of Wales, No. 9","Wales,Powys (Brecknockshire),Penwylt,On mountains above","Penwyllt, Swansea, Powys SA9, UK","51.828603","-3.6638410000000476","","None","None","None","71","27","","","","","","Width: socket 26.5mm","","One of a hoard consisting of socketed celts, another gouge, piece of a sword, a chisel, and pieces of metal. 13 in all.","","","","Joellen mcGann","https://farm4.staticflickr.com/3853/15013182840_9c1fdd5206_b.jpg","https://www.flickr.com/photos/MicroPasts/15013182840","superuser",-3.6638,51.8286,"A8tools"
"14808","433","Gouge Socketed","","National Museum of Wales,47.26/8, no. 10","Wales,Powys (Brecknockshire),Penwylt,(on mountain above)","Penwyllt, Swansea, Powys SA9, UK","51.828603","-3.6638410000000476","","None","None","None","76","20","17","","","","19","Length: 75.5mm,Width: edge 17mm; socket 20mm,Thickness: socket 18.5mm","","One of a hoard consisting of socketed celts, another gouge, pieces of sword, a chisel, and pieces of metal. 13 in all.","","P.W., No. 550","","Joellen mcGann","https://farm4.staticflickr.com/3907/15013289758_4f6492b428_b.jpg","https://www.flickr.com/photos/MicroPasts/15013289758","superuser",-3.6638,51.8286,"A8tools"
"14809","433","Chisel or Tracer, Tanged and Collared (Narrow)","","Museum of Archaeology, Cambridge,C.A.S. 83.153","England,Cambridgeshire,Burwell Churchyard,1861","Burwell, Cambridge, Cambridgeshire CB25, UK","52.27491999999999","0.327246999999943","","None","None","1861","68","15","","29","Dark brown patina speckled with bright green.","Rough and corroded.","","Width: across shoulder 15mm","","Found with spearhead, socketed axe, and metal lumps.","Tanged. Square tang and round shoulder.","Prehistoric Bronzes, 111A, No catalogue.,Bronzes 83. Numbers can be found in a catalogue called ""Museum of Archaeology."",Cambridge Antiquarian Society Catalogue, 153, 1884.","","Joellen mcGann","https://farm4.staticflickr.com/3926/15199479272_7fc51b5d51_b.jpg","https://www.flickr.com/photos/MicroPasts/15199479272","superuser",0.3272,52.2749,"A8tools"
"14810","433","Awl + Torque (Fragments)","","Museum of Arch. + Ehtnology, Cambridge,31.385, 384","England,Cambridge,Chesterton,Green End Road","Green End Road, Cambridge, Chesterton, Cambridge, Cambridgeshire CB4 1RJ, UK","52.2230698","0.1483915999999681","","None","None","None","","","","","","","","","","Green End Road Hoard","","V.C.H., I, 278,P.C.A.S. XXXII, 59","","Joellen mcGann","https://farm6.staticflickr.com/5568/15199479032_1feebb4fa3_b.jpg","https://www.flickr.com/photos/MicroPasts/15199479032","superuser",0.1484,52.2231,"A8tools"
"14811","433","Punch","Frag","Ashmolean Museum, Oxford,Evans Collection, 1927.2464,H. Prigg","England,Cambridgeshire,Reach Fen,1867","Fen Reach, 14 Station Road, Lode, Cambridge, Cambridgeshire CB25 9HB, UK","52.2432421","0.24262099999998554","","None","None","1867","55","7","","11","Dirty brown patina.","","8","Thickness: (.0065); 8mm,Weight: 10.8 gms","","Hoard of at least 60 pieces, including socketed celts, spear-heads, knoves, another punch, 1 socketed hammer, 1 tanged chisel, 3 gouges. Nos. 2451-2489. For details see socketed celt No. 2451.","Square section. Tapering tang with blunt end.","Evans, Anc. Br. Imps., Hoard No. 82, p. 186","","Joellen mcGann","https://farm4.staticflickr.com/3878/15013288958_993de55d4e_b.jpg","https://www.flickr.com/photos/MicroPasts/15013288958","superuser",0.2426,52.2432,"A8tools"
"14812","433","Punch","","Ashmolean Museum, Oxford,Evans Collection, 1927.2465,H. Prigg","England,Cambridgeshire,Reach Fen,1867","Fen Reach, 14 Station Road, Lode, Cambridge, Cambridgeshire CB25 9HB, UK","52.2432421","0.24262099999998554","","None","None","1867","60","10","","17","Dirty brown patina, slight.","","10","Weight: 16.84 gms","","Hoard of at least 60 objects of Late Bronze age, including socketed celts, another punch, 1 socketed hammer, 1 tanged chisel, 3 gouges, spear-heads, knives, etc. Nos. 2451-2489. For details see socketed celt No. 2451.","Hollow head. Tang tapered to chisel point.","Evans, Anc. Br. Imps. p. 187, Fig. 221.","","Joellen mcGann","https://farm6.staticflickr.com/5556/15013062439_1b3067fa14_b.jpg","https://www.flickr.com/photos/MicroPasts/15013062439","superuser",0.2426,52.2432,"A8tools"
"14813","433","Socketed Adze","","Wisbech Museum,Presented by Mr. Weathered, 4.ii.49,?1849. L.V.G","England,Cambridgeshire,Whittlesey","Whittlesey, Peterborough, Cambridgeshire PE7, UK","52.5581179","-0.1300956000000042","","None","None","None","95","34","39","156","No patina","Rough, pitted, dark green.","33","Width: edge 39mm; socket 33.5mm,Thickness: socket 33mm,Weight: 155.92 gms","","Found with 1 spearhead, 1 ferrule, 2 gouges, 3 socketed celts, and 2 others pres. in 1862 believed from same hoard.","","See Evans, fig. 154","","Joellen mcGann","https://farm6.staticflickr.com/5572/15199852475_10981a0fac_b.jpg","https://www.flickr.com/photos/MicroPasts/15199852475","superuser",-0.1301,52.5581,"A8tools"
"14814","433","Socketed Axe-Like Chisel","","Ashmolean Museum, Oxford,Evans Collection, 1927.2460,H. Prigg, 1867","England,Cambridgeshire,Burwell,Reach Fen","Fen Reach, 14 Station Road, Lode, Cambridge, Cambridgeshire CB25 9HB, UK","52.2432421","0.24262099999998554","","None","None","None","53","20","34","35","Dirty brownish.","Rough","20","Width: edge 34mm; socket 20mm,Weight: 34.514 gms","","Hoard of about 60 objects: see socketed celt, No. 2451. nos. 2451-2489.","Circular socket. No loop, section elliptical. Crescentic blade.","Evans, Anc. Br. Imps., p. 133, Fig. 159.","","Joellen mcGann","https://farm6.staticflickr.com/5563/15199851735_ef13d23b6f_b.jpg","https://www.flickr.com/photos/MicroPasts/15199851735","superuser",0.2426,52.2432,"A8tools"
