"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"50276","433","Sword","IVa","Albert Institute, Dundee","Scotland,Perthshire,Huntingtower","Huntingtower, Perth, Perth, Perth and Kinross PH1, UK","56.406488","-3.497767000000067","","None","None","None","533.4","","","","","","","Length: 21"" = 533.4mm","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363364060","https://farm6.staticflickr.com/5719/23363364060_fe6d31ce1a_m.jpg","superuser",-3.4978,56.4065,"SwordsPt3"
"50277","433","Sword","IVa","Royal Scottish Museum, Edinburgh,Reg. No. Loan 118.92,Lent by Col. W. Murray Threipland of Fingask Castle","Scotland,Perthshire,Perth (near),Found nea Hill of Dunsinane","Dunsinane Hill, Perth, Perth and Kinross PH2, UK","56.4670247","-3.2646239000000605","","None","None","None","656","32","","653","green patina with original bronze showing through in places","in good condition","7","","","","Bronze sword: tip of blade and hilt broken and repaired; eight rivet holes, two of which retain original rivets.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030875894","https://farm6.staticflickr.com/5826/23030875894_fff1744c25_m.jpg","superuser",-3.2646,56.467,"SwordsPt3"
"50278","433","Sword","IVa","Royal Scottish Museum, Edinburgh,Loan 118.93,Lent by Col. Murray Threipland of Fingask Castle","Scotland,Perthshire,Perth (near),Found near Hill of Dunsinane","Dunsinane Hill, Perth, Perth and Kinross PH2, UK","56.4670247","-3.2646239000000605","","None","None","None","486","38","","475","green patina","scratched in places","8","","","","Bronze sword: tip of blade and hilt broken off; four rivet holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23291088969","https://farm1.staticflickr.com/762/23291088969_cf88378032_m.jpg","superuser",-3.2646,56.467,"SwordsPt3"
"50279","433","Leaf Shaped Sword","","Mann Collection,B105,The University, Glasgow","Scotland,Perthshire","Perth, Perth, Perth and Kinross, UK","56.394994","-3.4308379999999943","","None","None","None","640","blade 46; hilt plate 53.5, 43","","400.4","","","","","","","Fair condition","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363361750","https://farm1.staticflickr.com/580/23363361750_3640d43028_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50280","433","Leaf Shaped Sword","","Museum of Archaeology + Ethnology, Cambridge,from the Collection of W. Marlborough Prior of Western Stevenage, Herts.","Site unknown","","56.394994","-3.4308379999999943","","None","None","None","82","hilt plate 57, 29; blade 37","","162","","Smooth except for one patch which is bright green - a few green encrustations. Smooth part dull metal.","blade 13","","","","High rounded mid-rib grooved on either side. Grooved at the bevel. Also 2 grooves leave the midrib grooves & expand towards 2 rivet holes (4 in all). There are 2 horn shaped plates on each face above the nicked shoulders which are ornamented with bordering dots. Parallel grooves connect the rivet holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23031969873","https://farm6.staticflickr.com/5671/23031969873_412c300d1c_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50281","433","Sword","","Alnwick Castle, 237,Presented by General Gordon","Locality unknown","","56.394994","-3.4308379999999943","","None","None","None","246","37","","391","Bronze patina","Rough, edge jagged","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23291086779","https://farm1.staticflickr.com/618/23291086779_1136717171_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50282","433","Leaf Shaped Sword","","Colchester Museum,MDCCCLXXI, Aston Collection 636","Site unknown","","56.394994","-3.4308379999999943","","None","None","None","521","blade 445; hilt plate 51.5, 23, 18","","456.6","No patina, dull golden bronze colour, very slightly stained","Smooth","4.5, 5.5, 1.75, 6","","","","Very well preserved","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363359950","https://farm1.staticflickr.com/756/23363359950_45ba276970_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50283","433","Leaf shaped sword","","Colchester Museum,MB CCC LXX, Acton Collection 627","Site unknown","","56.394994","-3.4308379999999943","","None","None","None","536","blade 44; hilt plate 54, 28.5","","559.91","Some black patina on hilt plate, round the rivets + traces of patina here + there on blade.","Smooth","1.75, 7.5, 2, 6.5","","","","The bevels, along edges are very slight indeed. At the point they are sharply defined for about 22mm. Splendidly preserved. Curious incisions, from shoulders of hilt plate to where bevels start on blade edge.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659027655","https://farm1.staticflickr.com/605/23659027655_86b1334998_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50284","433","Leaf Shaped Sword","","Colchester Museum,MB CCCLXXII Acton Collection 628","Site unknown","","56.394994","-3.4308379999999943","","None","None","None","513","blade 39.5; hilt plate 46.25, 19.75, 22","","464.23","Very thin & slight, mottled dark brown + greyish green.","Smooth. Very slight emerald green encrustment on one side.","2, 5, 6","","","","Blade splendidly preserved - edge most even.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030870534","https://farm6.staticflickr.com/5749/23030870534_fa09c7a222_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50285","433","Sword (portion)","","Folkestone Museum","Site unknown","","56.394994","-3.4308379999999943","","None","None","None","102","hilt 17.5; blade 38; shoulders 49","","113.39","Dark green patina just showing.","Fairly smooth. Thin light green matte encrustment nearly all over. Earth adheres round the rivet.","blade 7","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632959006","https://farm1.staticflickr.com/667/23632959006_c455a0653d_m.jpg","superuser",-3.4308,56.395,"SwordsPt3"
"50286","433","Leaf Shaped Sword","","Hunterian Collection,3106,The University, Glasgow","No locality","",,,"","None","None","None","408","blade 30; hilt plate 41, 33","","368","","","","","","","Fair condition","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632958516","https://farm1.staticflickr.com/778/23632958516_2823253200_m.jpg","superuser",,,"SwordsPt3"
"50287","433","Sword (2 pieces)","","Horsham, Christ's Hospital,Collection of Mr. S. E. Winbolt, F.S.A.","Unprovenanced,In an unlabelled box","",,,"","None","None","None","","","","","","","","","","","","Tebbitt, 1972 - Soc. A. C., 110, 125 no. 2","DF(C); SI; CI,Info. Fiona Marsden, Lewes Museum","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632957856","https://farm6.staticflickr.com/5729/23632957856_800d4acc8f_m.jpg","superuser",,,"SwordsPt3"
"50288","433","Sword (fragment of)","","John Holmes Collection, City Art Gallery, Leeds,Cat. No. 253,(Wardell Collection)","Site unknown","",,,"","None","None","None","318","41 blade; hilt 61.5","","305","No patina","","","","","","in the part of the hilt plate joining the blade, there is one longitudinal slot + one rivet hole at each side, another longitudinal slot is formed in the hilt which is partly broken away.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030868624","https://farm6.staticflickr.com/5748/23030868624_8f153d22fd_m.jpg","superuser",,,"SwordsPt3"
"50289","433","Sword","","John Holmes Collection, City Art Gallery, Leeds","Provenance unknown","",,,"","None","None","None","380","47 (base of blade); butt of hilt 39","","","Brown, blue + green patina","","","","","","Narrow blade with well defined midrib, the point broken off + attached by wire. Hafting plate is modern, + the blade may be that of a long dagger + may have had rivet holes at the base.","","Catalogue No. but Handle modern.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550470932","https://farm6.staticflickr.com/5780/23550470932_ebd8cf97fb_m.jpg","superuser",,,"SwordsPt3"
"50290","433","Sword (fragment of)","","Museum, Phil. + Lits. Society, Leeds","Provenance unknown","",,,"","None","None","None","193","17.5 (hilt); 24 (end); 39 (base of blade)","","146","","","","","","","Rounded central rib + ridges down sides of blade parallel with cutting edge. 4 rivet holes + part of another in handle.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363355130","https://farm6.staticflickr.com/5687/23363355130_53f2257347_m.jpg","superuser",,,"SwordsPt3"
"50291","433","Leaf shaped sword","","Liverpool Museum, 7390M","Locality unknown","",,,"","None","None","None","219.5","42","","318.93","Dark green to black.","Much corroded.","10","","","","Part of blade + hilt are missing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550469842","https://farm6.staticflickr.com/5684/23550469842_761d27e758_m.jpg","superuser",,,"SwordsPt3"
"50292","433","Sword","","Liverpool Museum, 7391M","Locality unknown","",,,"","None","None","None","336","blade 35","","318.49","Black patina yellow metal shows in exposed points.","","8 blade","","","","Hilt end missing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632955876","https://farm1.staticflickr.com/591/23632955876_8b035fcb63_m.jpg","superuser",,,"SwordsPt3"
"50293","433","Leaf shaped sword","","Mus. London,Brentford Public Library,Layton Collection, 01340","Locality unknown","",,,"","None","None","None","616","blade 51.5","","","Slight black patina + bronze.","Small pittings","blade 10, 11","","","","The rib along hilt + beginning of blade has been filed - all along. Two rivet holes. Broken at hilt - top of blade. Bent.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659022675","https://farm1.staticflickr.com/729/23659022675_810216da81_m.jpg","superuser",,,"SwordsPt3"
"50294","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, 1341.","Locality unknown","",,,"","None","None","None","634 (628)","hilt 59; blade 42","","","light brown- gold bronze patina","Smooth","blade 7","","","","4 rivet holes with 2 rivets, + one long hole.  Much bent and twisted. Sharpish edges.","","Not checked","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550467912","https://farm1.staticflickr.com/685/23550467912_b020d6fa4f_m.jpg","superuser",,,"SwordsPt3"
"50295","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, 01341","Locality unknown","",,,"","None","None","None","628","blade 42.5; hilt plate 59, 27","","","Light brown - + goldent bronze","Smooth","blade 6.5","","","","2 rivets (shaded) - 4 rivet holes + a long hole. Much bent + twisted. Sharp edges.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030864554","https://farm1.staticflickr.com/574/23030864554_ac911a7fe2_m.jpg","superuser",,,"SwordsPt3"
"50296","433","Sword","","Mus. London,Brentford Public Library,Layton Collection 01342","Locality unknown","",,,"","None","None","None","605","blade 32.5; hilt plate 54","","","","Some mud adheres. Parts of face overlaid with very thin flat dark golden bronze. Dark blackish brown bronze. A good deal of small soil encrustment on reverse.","blade 7","","","","2 rivets. Hilt broken through rivet hole. Point broken + bent. Blade slightly bent. Edges fairly sharp and regular.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550466412","https://farm6.staticflickr.com/5824/23550466412_7e9a7f62d4_m.jpg","superuser",,,"SwordsPt3"
"50297","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,O1342","Locality unknown","",,,"","None","None","None","607","hilt 54; blade 32","","","Dark blackish brown bronze. Goof deal thin small soil encrusted on reverse.","with some mud adhering. parts of face overlaid with very thin flat dark gold.","blade 7","","","","2 rivets. Hilt (this rivet hole) and point broken (bent where broken). Blade slt. bent. Edges fairly sharp + very regular.","","Not checked.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632952596","https://farm1.staticflickr.com/748/23632952596_b0bb2f9054_m.jpg","superuser",,,"SwordsPt3"
"50298","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, 1343","Locality unknown","",,,"","None","None","None","566","hilt 68; blade 44","","","Brown patina with black stains.","","blade 8","","","","4 rivet holes. Blade broken in two pieces, bent. Hilt broken.","","Not checked.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363349880","https://farm1.staticflickr.com/703/23363349880_1158bb5105_m.jpg","superuser",,,"SwordsPt3"
"50299","433","Leaf Shaped Sword","","Mus. London,Brentford Public Library,Layton Collection, O1343","locality unknown","",,,"","None","None","None","305; 264","hilt 68.25; blade 42.5, 41.5, 44","","","","Smooth, dark brown bronze, mottled dark golden bronze.","blade 8.25, 7.75","","","","4 Rivet holes. Sharp edges.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632951146","https://farm6.staticflickr.com/5734/23632951146_d6d10434f9_m.jpg","superuser",,,"SwordsPt3"
"50300","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, O1344","Locality unknown","",,,"","None","None","None","588","blade 48; hilt plate 59.5; hilt end 17.75","","","","Slightly pitted, dirty golden bronze with slight black stains of patina.","blade 8","","","","Flanged hilt. 3 rivets - 7 rivet holes. Hilt end + point broken: blade bent.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632950546","https://farm6.staticflickr.com/5670/23632950546_ff103f2e16_m.jpg","superuser",,,"SwordsPt3"
"50301","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,O1344","Locality unknown","",,,"","None","None","None","590","hilt 59; blade 48","","","Golden dirty patina with slt. black stains peat.","Granulated, slt. pitted.","blade 8","","","","7 rivet holes with 3 rivets. End of hilt and point broken; blade bent.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659016535","https://farm6.staticflickr.com/5691/23659016535_53edd71863_m.jpg","superuser",,,"SwordsPt3"
"50302","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,O1345","Locality unknown","",,,"","None","None","None","545","hilt 49; blade 37","","","Brown patina with black and green stains and patches of iron rust.","Smooth, slightly encrusted in places, med. green.","blade 8","","","","5 rivet holes with one rivet. Hilt broken. Blade slightly bent below + near hilt.","","Not checked.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659016315","https://farm6.staticflickr.com/5799/23659016315_2646703418_m.jpg","superuser",,,"SwordsPt3"
"50303","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,01345","Locality unknown","",,,"","None","None","None","541","blade 37; hilt plate 49","","","Brown patina with black + green and patches of iron rust.","Smooth, encrusted slightly in places, medium green.","blade 6.75","","","","1 rivet, 4 Rivet holes. Slightly bent below + near hilt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632948936","https://farm6.staticflickr.com/5661/23632948936_9b224a8559_m.jpg","superuser",,,"SwordsPt3"
"50304","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, 01346","Locality unknown","",,,"","None","None","None","530","blade 37; hilt plate 51","","","Brown and light green, a little mottled.","Slightly pitted","blade 5.75","","","","Hilt broken, but welden in one place.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550460722","https://farm1.staticflickr.com/739/23550460722_5f062befbd_m.jpg","superuser",,,"SwordsPt3"
"50305","433","Sword","","Mus. London,Brentford Pubic Library,Layton Collection,01346","Locality unknown","",,,"","None","None","None","533","hilt 32; blade 37","","","Brown + light green patina a little mottled","slt. pitted","blade 6","","","","Hilt broken, but welded in one place.","","Not checked","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632947586","https://farm1.staticflickr.com/702/23632947586_4362af94bb_m.jpg","superuser",,,"SwordsPt3"
"50306","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, 01347","Locality unknown","",,,"","None","None","None","500","blade 39; hilt plate 47, 35.5","","","Dirty brown.","Pitted, slight encrustment on hilt.","blade 5.75","","","","Point broken","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659013715","https://farm1.staticflickr.com/630/23659013715_55a9d2a3ca_m.jpg","superuser",,,"SwordsPt3"
"50307","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,01347,Hallcad","Locality unknown","",,,"","None","None","None","502/500","hilt 47; blade 39","","","Dirty brown patina","Pitted, all encrust on hilt.","blade 9","","","","Point broken.","","Not checked.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23291070439","https://farm1.staticflickr.com/573/23291070439_2a0a24e708_m.jpg","superuser",,,"SwordsPt3"
"50308","433","Sword","","Mus. London,Brentford Public Library,Layton Collection,01348","Locality unknown prob. Brentford","",,,"","None","None","None","474","hilt 43; blade 35","","","Pale greenish brown patina with patches of dark green thin encrust.","Pitted","blade 8","","","","3 rivet holes + 2 filled (prob not drilled or cleared)","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23031952643","https://farm1.staticflickr.com/641/23031952643_a5d6b483db_m.jpg","superuser",,,"SwordsPt3"
"50309","433","Sword","IVa","Brentford Public Library,Layton Collection, 01348,London Museum","England,Middlesex,Locality unknown (Brentford probably)","",,,"","None","None","None","472","blade 34.5; hilt 43","","","Pale greenish-brown, with patches of dark green thin encrustment.","Pitted.","blade 7","","","","3 rivet holes + 2 filled with metal from casting. Tip of blade is slightly bent under.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550457962","https://farm6.staticflickr.com/5745/23550457962_ddbd4b1fa0_m.jpg","superuser",,,"SwordsPt3"
"50310","433","Sword","IIIa","Brentford Public Library,Layton Collection, O1361,Now in The London Museum","Locality unknown (believed Thames)","",,,"","None","None","None","618","blade 48; hilt plate 63","","","dirty brown patina, mud stained","","blade 7","","","","Very good condition. 1 rivet.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23363342400","https://farm6.staticflickr.com/5675/23363342400_408b37cd36_m.jpg","superuser",,,"SwordsPt3"
"50311","433","Sword","IVa","Brentford Public Library,Layton Collection, O1362,London Museum","Locality unknown (believed Thames)","",,,"","None","None","None","484","blade 34; hilt 45, 26","","","Very light drab green patina. Grey mottled on reverse face.","Smooth, very slightly encrusted.","blade 8.5","","","","Midrib is not pronounced. 3 rivet holes, another indicated at A (both faces), but not pierced. No rivets.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23632944546","https://farm6.staticflickr.com/5746/23632944546_5a778f9ae1_m.jpg","superuser",,,"SwordsPt3"
"50312","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, O1369","Locality unknown","",,,"","None","None","None","648","blade 35; hilt plate 55; hilt end 25","","","Slate-greeny-brown, golden bronze shows.","Smooth, finely pitted.","blade 7","","","","6 Rivets. Blade bent near hilt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23576580031","https://farm1.staticflickr.com/771/23576580031_a8bd456ef1_m.jpg","superuser",,,"SwordsPt3"
"50313","433","Leaf Shaped Sword","","Mus. London,Brentford Public Library,Layton Collection, O1371","Locality unknown","",,,"","None","None","None","298","hilt 40.25; blade 33.5","","","Mottled brown + green.","Smooth, with slight green encrustment at broken end on one side.","middle of hilt 2.5; blade slt. over 9, 8","","","","4 rivet holes. Hilt bent near the middle.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23291066749","https://farm6.staticflickr.com/5664/23291066749_24b2fa4f3f_m.jpg","superuser",,,"SwordsPt3"
"50314","433","Leaf Shaped Sword","","Mus. London,Brentford Public Library,Layton Collection, O1372","Locality unknown","",,,"","None","None","None","340; 158.5","blade 48.25, 48.5; hilt plate 65.75","","","Very dark greenish mottled darker - blackish generally.","Smooth, long piece is pitted.","blade 7, nearly 7.75","","","","4 rivet holes","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23550455232","https://farm1.staticflickr.com/585/23550455232_b689913fcf_m.jpg","superuser",,,"SwordsPt3"
"50315","433","Sword","IIIa","Brentford Public Library,Layton Collection, O1373,Now in The London Museum","Middex,Locality unknown (probably Brentford)","",,,"","None","None","None","499","blade 36.5, 27; hilt plate 58; hilt end 28","","","Traces of black patina, dark gold + brown bronze shows.","Slightly rough + a little pitted. A little dark green encrustment.","blade 6.5","","","","Blade much bent + twisted. Sharp edges.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030851484","https://farm6.staticflickr.com/5746/23030851484_ac9081d03d_m.jpg","superuser",,,"SwordsPt3"
"50316","433","Sword","IVa","Brentford Public Library,Layton Collection, O1374,London Museum","Middx,Locality unknown (probably Brentford)","",,,"","None","None","None","353","blade 33; hilt plate 46.75","","","Light brownish green.","Slightly encrusted nearly all over on one face. Fairly smooth.","blade 6.75","","","","One rivet. 2 of the rivet holes are filled with small stones.","","Inacc.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23659007455","https://farm1.staticflickr.com/649/23659007455_7a68f93ff7_m.jpg","superuser",,,"SwordsPt3"
"50317","433","Sword","","Mus. London,Brentford Public Library,Layton Collection, O1375","Locality unknown","",,,"","None","None","None","347.5","blade 41.25; hilt plate 72.5; hilt end 32","","","Black. Dark bronze just shows.","Smooth","blade 8","","","","Flanged hilt with long slot. 4 rivet holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23030850104","https://farm6.staticflickr.com/5684/23030850104_d5a11e6229_m.jpg","superuser",,,"SwordsPt3"
