"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"37741","580","Socketed Spear-Head III","E","Dr. C.T. Trechmann, Hudworth Tower, Castle Eden, Co. Durham.","Ireland,Antrim","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","None","None","106","31","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16958865957","https://farm8.staticflickr.com/7651/16958865957_9b0a04b049_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37742","580","Spearhead III","F","Herts Cty. Mus., St Albans.,Ball Collection.","Ireland,Co Antrim,Ballymena","Ballymena, Ballymena, Ballymena BT43, Royaume-Uni","54.86537999999999","-6.2803800000000365","","None","None","None","148","blade 40; socket 21","","127.56","shiny patina grey brown.","smooth","blade 14; socket 21","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16543848264","https://farm8.staticflickr.com/7640/16543848264_13618b462c_m.jpg","superuser",-6.2804,54.8654,"irishB15"
"37743","580","Spearhead IV","F","Herts Cty. Mus., St Albans.,Ball Collection.","Ireland,Co Antrim,Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","54.7195338","-6.2072498","","None","None","None","155","blade 49; socket 20","","99.22","dark bronze matt.","rough","blade 10; socket 19","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17166254905","https://farm8.staticflickr.com/7698/17166254905_1e25181854_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37744","580","Spear-head IV","F","Cheltenham Museum,Bushnell Collection","Ireland,Antrim,Larne (near),One of ""Three bronze spearheads found in Ireland the two smaller ones near Larne"". This is a smaller one.","Larne, Larne, District de Larne BT40, Royaume-Uni","54.85749999999999","-5.809859999999958","","None","None","None","98","22","","31","","smooth dark green","","","","","","","Nothing known further","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17164642592","https://farm8.staticflickr.com/7715/17164642592_87ae7b35d5_m.jpg","superuser",-5.8099,54.8575,"irishB15"
"37745","580","Spearhead IV","F","Sotheby's Sale, 19. 11. 24. 637.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Antrim,Label: ""Moorfields 8. 3. 01""","Moorfields, Ballymena, Ballymena BT42, Royaume-Uni","54.82724","-6.164099999999962","","None","None","None","124.5","blade 27.5; socket 19.5","","","dark green","smooth & blade partly cleaned, showing golden bronze","blade 14.5; socket 20","","","","Point seems to have been filed","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16958865497","https://farm9.staticflickr.com/8805/16958865497_4b005c655a_m.jpg","superuser",-6.1641,54.8272,"irishB15"
"37746","580","Spearhead","E","Sotheby's Sale, 19. 11. 24. 635.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Antrim,label: Teeshaw, 11 May 1909, (? Teeshan, 3 m. N. of Ballymena, mid. co. Antrim)","Teeshan, Ballymena, Ballymena BT43, Royaume-Uni","54.895635","-6.316403000000037","","11","5","1909","105.5","blade 25.5; socket 18.5","","","thick patina rusty red, dull.","smooth","blade 11; socket 17.75","","","","Edge of socket is sharp.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16978498008","https://farm8.staticflickr.com/7686/16978498008_a7e1f53255_m.jpg","superuser",-6.3164,54.8956,"irishB15"
"37747","580","Spearhead III","F","Sotheby's Sale, 19. 11. 24. 636.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Co Antrim","District d'Antrim, Royaume-Uni","54.895635","-6.316403000000037","","None","None","None","85","blade 19.5; socket 14","","","remains of dark green patina","smooth","blade 9.5","","","","Thin sharp edges. Socket is broken.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16978727000","https://farm9.staticflickr.com/8727/16978727000_bf8dbcd4ed_m.jpg","superuser",-6.3164,54.8956,"irishB15"
"37748","580","Spearhead III","F","Sotheby's Sale, 19. 11. 24. 636.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Co antrim","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","None","None","82","blade 20.5; socket 16.5","","","This has had thick patina of brown. but only spots remain, & a matte light green surface.","fairly smooth. pocked & pitted.","blade 8; socket 16.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17166254055","https://farm8.staticflickr.com/7653/17166254055_0001b2b171_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37749","580","Spearhead III","F","Sotheby's Sale, 19. 11. 24. 636.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland, Co Antrim","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","None","None","198.5","blade 19; socket 17","","","thick patina medium brown.","smooth","socket 15.5; blade 11.5","","","","Blade edges much broken.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16543847604","https://farm9.staticflickr.com/8703/16543847604_dd5885f2ec_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37750","580","Spearhead IV","F","Sotheby's Sale, 19. 11. 24. 636.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland, Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","54.7195338","-6.2072498","","None","None","None","101.5","blade 19; socket 16.5","","","traces of patina brown.","smooth. covered with thick brown soil on very soft patina.","blade 10; socket 16","","","","Blade edge is very thin indeed also the right side loop.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16958864807","https://farm9.staticflickr.com/8774/16958864807_888315ea2e_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37751","580","Spearhead","F","Sotheby's Sale, 19. 11. 24. 637.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Co Antrim","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","None","None","100","blade 9.25; socket 13.5","","","light green. golden bronze shows on lower half. Slightly powdery at point.","smooth","blade 9; socket 6","","","","blade & socket are broken. A piece of shafting remains. Loops are missing.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16978497298","https://farm9.staticflickr.com/8740/16978497298_1302699c88_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37752","580","Spearhead IV","F","Sotheby's Sale, 19. 11. 24. 637.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Co Antrim","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","None","None","119","blade 20.75; socket 17","","","remains of patina light green. along hollows of blade.","smooth. pitted. Probably cleaned. mostly golden bronze. Very slight black stains along the socket.","blade 8; socket 17","","","","Sharp edges.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16958864407","https://farm8.staticflickr.com/7652/16958864407_c8c30f5178_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37753","580","Spearhead III","F","Sotheby's Sale, 19. 11. 24. 641.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.,(Glenny Collection)","Ireland,Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","54.7195338","-6.2072498","","None","None","None","149","blade 33.5; socket 17.5","","","thick polished patina dark brown. slightly chipped off.","smooth","blade 13.75; socket 19","","","","Very well preserved.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16543846944","https://farm9.staticflickr.com/8757/16543846944_f259ec8259_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37754","433","Spearhead III","F","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by auction at Sotheby's 9.11.21, Lot 143.","Ireland,Co. Antrim","Antrim, Antrim, Antrim BT41, UK","54.7195338","-6.2072498","","None","None","None","97","blade 25; socket 20","","","Dark green, but this does not cover the specimen.","Smooth. Dark brown bronze colour. Light green corrosion here and there.","blade 1 1/4, 10.5; socket 19.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16978497428","https://farm8.staticflickr.com/7584/16978497428_dacef22c2b_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37755","433","Spearhead IV","F","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by auction at Sotheby's 9.11.21, Lot 142","Ireland,Co. Antrim","Antrim, Antrim, Antrim BT41, UK","54.7195338","-6.2072498","","None","None","None","193.5","blade 47; socket 22 1/4","","","","Smooth. Golden bronze colour - black stained.","blade 12, 1 1/2; socket 22","","","","Edges fairly sharp","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17164641312","https://farm9.staticflickr.com/8762/17164641312_7c28874c38_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37756","433","Spearhead III","F","Private Collection,F. Ransom Esq., Hitchin","Ireland,Co. Antrim,Rasharkin","Rasharkin, Ballymena, Ballymoney BT44, UK","54.95686","-6.482430000000022","","None","None","None","119","blade 26; socket 15","","53.15","No patina.","Smooth and much cleaned. A gold and dark bronze colour.","socket 15; blade 13","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17140336256","https://farm9.staticflickr.com/8733/17140336256_3ab6372e09_m.jpg","superuser",-6.4824,54.9569,"irishB15"
"37757","433","Spear-head (pt)","Fragment","Owner's name unknown,Sold at Sotheby's 23.7.25, Lot 96","Ireland,Co. Antrim,Portrush (near)","Portrush, Portrush, Coleraine BT56, UK","55.1995","-6.649879999999939","","None","None","None","38.5","","","","Dark green patina and a red muddy earth colour (probably fired).","Smooth.","where broken 11 3/4 x 17 3/4","","","","The end is solid.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16978725840","https://farm8.staticflickr.com/7660/16978725840_c67cc096c1_m.jpg","superuser",-6.6499,55.1995,"irishB15"
"37758","433","Spearhead IV b","H","Sotheby's Sale 19.11.24, 644,Collection of W. J. Knowles, MRIA of Flixton Plate, Ballymena","Ireland,Antrim,Rasharkin,Found whilst digging (label)","Rasharkin, Ballymena, Ballymoney BT44, UK","54.95686","-6.482430000000022","","None","None","None","199","blade 46; socket 23.5","","","No patina.","Smooth. Tiny pittings all over. Golden bronze.","blade 14; socket 23.5","","","","Slightly bent in the length. Sharp edges. Three cuts on socket (middle of blade).","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16958863937","https://farm8.staticflickr.com/7670/16958863937_7ab3e4e141_m.jpg","superuser",-6.4824,54.9569,"irishB15"
"37759","433","Spear Head","H","Hull,Mortimer Archaeological Collection","Ireland,Antrim,While Digging at Rasharken","Rasharkin, Ballymena, Ballymoney BT44, UK","54.95686","-6.482430000000022","","None","None","None","198","46","","149.5","Brown","Smooth Dented Round The Edges.","24","","","","","Hull Museums, 213, Page 147, Ref. 310.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17164640942","https://farm9.staticflickr.com/8698/17164640942_3b3e8245db_m.jpg","superuser",-6.4824,54.9569,"irishB15"
"37760","433","Spear-head","O","Cheltenham Museum,Bushnell Collection","Ireland,Antrim,Larne (near)","Larne, Larne, Larne BT40, UK","54.85749999999999","-5.809859999999958","","None","None","None","","","","17","Bronze.","Deeply pitted, but ground or filed in an effort to remove some patina.","","","Bronze","","","","Label: ""Small bronze javelin head of quadrangular shape found near Larne. 81.14"",Nothing further known.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16978496168","https://farm8.staticflickr.com/7650/16978496168_62a52c8dd3_m.jpg","superuser",-5.8099,54.8575,"irishB15"
"37761","433","Spearhead V","S","Sotheby's Sale 19.11.24, 641,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Co. Antrim","Antrim, Antrim, Antrim BT41, UK","54.7195338","-6.2072498","","None","None","None","102","blade 27; socket 15.5","","","Thick dark brown, partly chipped off - lightish olive green beneath.","Smooth.","blade 8; socket 17","","","","2 Rivet holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16546098783","https://farm8.staticflickr.com/7652/16546098783_42779159f8_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37762","433","Spear-head V","T","Anthropological Museum, Aberdeen University,255,Wilson Collection","Ireland,Antrim,1895","Antrim, Antrim, Antrim BT41, UK","54.7195338","-6.2072498","","None","None","1895","76","(blade) 25; (socket) 20","","29","","","(socket) 21","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16543846044","https://farm8.staticflickr.com/7686/16543846044_48c6d64bb8_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37763","433","Spearhead","T","Sotheby's Sale, 19.11.24, 641,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Co. Antrim","Antrim, Antrim, Antrim BT41, UK","54.7195338","-6.2072498","","None","None","None","69","blade 16; socket 19","","","Dark brown","Smooth. pitted.","blade 12; socket 17, 19","","","","Sharp edges.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17166252205","https://farm8.staticflickr.com/7628/17166252205_8ec815ac4a_m.jpg","superuser",-6.2072,54.7195,"irishB15"
"37764","433","Spear-head III","T","Cheltenham Museum,Bushnell Collection","Ireland,Antrim,Larne (near)","Larne, Larne, Larne BT40, UK","54.85749999999999","-5.809859999999958","","None","None","None","132","32","","47","Bronze appearance","Smooth","","","Bronze","","","","Labelled: ""Long spearhead with thick midrib found near Larne C. Antrim 81.14"",""Macaulay Red Hall"" on label stuck on object.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16978495788","https://farm8.staticflickr.com/7622/16978495788_bc456272ed_m.jpg","superuser",-5.8099,54.8575,"irishB15"
"37765","580","Spearhead V","T","Blandford.,Pitt Rivers Museum, Farnham.,bought at Christie's Apl. 20th. 1891.","Ireland,Co Antrim,Lough Neagh","Lough Neagh, Royaume-Uni","54.5933462","-6.416200300000014","","None","None","None","240","blade 41; socket 20; 25","","170.1","","smooth dark bronze","socket 26","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17166252085","https://farm9.staticflickr.com/8752/17166252085_b528ac1fcd_m.jpg","superuser",-6.4162,54.5933,"irishB15"
"37766","580","Spearhead","T","Sotheby's Sale, 19. 11. 24. 646.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.","Ireland,Co Antrim,Taylorstown,In a bog,May '95","District d'Antrim, Royaume-Uni","54.666248","-6.286465899999939","","None","5","1895","222","blade 28.5; socket 23.5","","","no patina","smooth. much pitted all over. Dull golden bronze.","blade 15; socket 23.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17140335406","https://farm8.staticflickr.com/7612/17140335406_2cd5eee143_m.jpg","superuser",-6.2865,54.6662,"irishB15"
"37767","580","Spearhead IV","F","Somerset Taunton Castle Museum 99,pres. by T. Dawson Esq.","Ireland,Co Armagh,Armagh","Armagh, Armagh, Armagh BT61, Royaume-Uni","54.34875","-6.651610000000005","","None","None","None","101","blade 27; socket 16","","50.5","","","blade 10; socket 16.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17164640052","https://farm8.staticflickr.com/7699/17164640052_1661f87c10_m.jpg","superuser",-6.6516,54.3488,"irishB15"
"37768","580","Spearhead IV","F","Manchester Museum. L 61.,Bought of G. Yates. (Ex Glenny Collection)","Ireland,Co Armagh,Newry","Newry, Newry, District de Newry and Mourne BT34, Royaume-Uni","54.1751024","-6.34022989999994","","None","None","None","125.5","blade 23; socket 19","","60.24","matte patina of light olive brownish green, with traces of earth on the blade.","smooth. Gold bronze shows near the point.","blade 10; 2.5,socket 17.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16978495458","https://farm9.staticflickr.com/8720/16978495458_ba1ff3e125_m.jpg","superuser",-6.3402,54.1751,"irishB15"
"37769","580","Spearhead V","L","Manchester Museum. L 53.,Bought of G.C. Yates.,Ex Glenny Collection","Ireland,Co Armagh,Newry","Newry, Newry, District de Newry and Mourne BT34, Royaume-Uni","54.1751024","-6.34022989999994","","None","None","None","131.5","middle 29; socket 24","","106.31","thin patina of dark slate colour & browny green","smooth - a little pitted.","socket 25,blade 16; 3","","","","One wing of blade is missing.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16543845444","https://farm9.staticflickr.com/8718/16543845444_528a25dafe_m.jpg","superuser",-6.3402,54.1751,"irishB15"
"37770","580","Spearhead IV","F","Herts Cty. Mus., St Albans,Ball Collection","Ireland,Co Carlow","Co. Carlow, Irlande","52.7189747","-6.850370300000009","","None","None","None","94","blade 22; socket 18.5","","35.43","green.","rough pocked","blade 7; socket 17.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16958862627","https://farm9.staticflickr.com/8768/16958862627_fc267e4ff5_m.jpg","superuser",-6.8504,52.719,"irishB15"
"37771","433","Spear-head","E","Bristol Museum,E.1763,Pritchard Collection","Ireland,Clare,Dourough Bay","Co. Clare, Ireland","52.86245280000001","-9.047164500000008","","None","None","None","117","(blade) 60","","133","Dark green patina.","","17","","","","Point broken.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17164639542","https://farm9.staticflickr.com/8707/17164639542_5c782e6708_m.jpg","superuser",-9.0472,52.8625,"irishB15"
"37772","433","Spear-head","E","Bristol Museum,E. 1767,Purchased 6 Dec. 1895","Ireland,Clare,Dourough","Co. Clare, Ireland","52.86245280000001","-9.047164500000008","","None","None","None","249","(socket) 20; (blade) 68","","258","Light bronze colour.","","20","","","","Good condition.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16546096983","https://farm8.staticflickr.com/7600/16546096983_d0fecdda93_m.jpg","superuser",-9.0472,52.8625,"irishB15"
"37773","433","Spear-head","T","Bristol Museum,E.1762,Pritchard Collection","Ireland,Clare,Dourough Bay","Co. Clare, Ireland","52.86245280000001","-9.047164500000008","","None","None","None","170","(socket) 23; (blade) 50","","141","","","(socket) 19","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17165656401","https://farm8.staticflickr.com/7615/17165656401_90450f894f_m.jpg","superuser",-9.0472,52.8625,"irishB15"
"37774","433","Spearhead","F","British Museum, 55.3-24.1,Purchased 1855","Ireland,Cork,near Yonghal","Youghal, Co. Cork, Ireland","51.9542704","-7.847170699999992","","None","None","None","105","blade 22; socket 17","","61.2","","Dull bronze with dark stains. Rough","blade 12; socket 17","","","","Edges rather chipped. Socket top broken and thin at the edge.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17165656271","https://farm8.staticflickr.com/7659/17165656271_7e8d4d06e1_m.jpg","superuser",-7.8472,51.9543,"irishB15"
"37775","433","Spear head","F","Private Collection,Thos. Allworthy, 16 Grays Inn Rd. W.C.,31.5.20","Ireland,Co. Cork,(1884)","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","1884","88","21","","35.43","Blackish patina inclined to be green.","Slightly pocked.","blade about 8mm; socket about 16mm","","","","Angular mid rib and tapering socket, loops flattened.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17166251045","https://farm8.staticflickr.com/7683/17166251045_1c3f9a7ea0_m.jpg","superuser",-8.7644,51.9885,"irishB15"
"37776","433","Spearhead","III","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by auction at Sotheby's 9.11.21, Lot 143","Ireland,Co. Cork","Co. Cork, Ireland","51.9884699","-8.764363099999969","","None","None","None","110","blade 40; socket 19","","","No patina.","Smooth where filed.","blade 12, 3.5; socket 19","","Looks like brass","","This seems to be a forgery. It looks like a casting which has been ""cleaned"" with a file. Only one hole for fastening to shaft. The other is solid - no trace of a hole.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17165656041","https://farm9.staticflickr.com/8710/17165656041_18a309ec69_m.jpg","superuser",-8.7644,51.9885,"irishB15"
"37777","433","Spear Ferrule","II B","British Museum, W.G. 1638","Ireland,Co. Derry,Kilrea","Kilrea, Coleraine, Coleraine BT51, UK","54.95119","-6.55639999999994","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17165655861","https://farm9.staticflickr.com/8781/17165655861_a88780e8b2_m.jpg","superuser",-6.5564,54.9512,"irishB15"
"37778","433","Spearhead","E","Herts Cty. Museum, St. Albans,Ball Collection","Ireland,Co. Donegal,Downpatrick","Downpatrick, Downpatrick, Down BT30, UK","54.32875139999999","-5.715692200000035","","None","None","None","109","blade 29; socket 18","","49.61","Shiny patina dark brown","Smooth","blade 10.5, 3; socket 18","Site: Is this in Co. Donegal?","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16978723750","https://farm9.staticflickr.com/8722/16978723750_212cdc715f_m.jpg","superuser",-5.7157,54.3288,"irishB15"
"37779","433","Spearhead","F","Sotheby's Sale 19.11.24; 635,Collection of W. J. Knowles MRIA of Flixton Place, Ballymena","Ireland,Donegal,Falcaragh,Label: Cloughancely alias Falcarragh","Falcarragh, Co. Donegal, Ireland","55.13640840000001","-8.104486199999997","","None","None","None","124.5","blade 25.5; socket 16.5","","","","Pitted. Cleaned - golden bronze.","blade 12; socket 17.5","","","","Cast marks show on sides of socket","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17165655811","https://farm8.staticflickr.com/7694/17165655811_4e51b5af5b_m.jpg","superuser",-8.1045,55.1364,"irishB15"
"37780","433","Spearhead","III E","Herts Cty. Mus., St. Albans","Ireland,Donegal,Raphoe","Raphoe, Co. Donegal, Ireland","54.8738705","-7.599437899999998","","None","None","None","106.5","blade 39; socket 20","","99.22","Dark brown matt","Smooth","blade 8.5; socket 19","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17164638662","https://farm9.staticflickr.com/8747/17164638662_6fb2b61db2_m.jpg","superuser",-7.5994,54.8739,"irishB15"
