"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"22969","433","Spearhead","","London, British Museum, W. G. 2104","England,Hampshire,Selborne,Blackmoor,Woolmer Forest,1867,Hoard III","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","1867","86","25","","","","","","","","91.5-14.4-58,W.G. 2100-2112","","VCH Hants, 1, 341, fig. 31","ND74,CI","Joellen mcGann","https://farm6.staticflickr.com/5554/14952038070_9efae472a2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952038070","superuser",-0.8659,51.0858,"selborne"
"22970","433","Spearhead V","T","British Museum,W.G. 2105,Given by J. Pierpont Morgan, Esq.,(Greenwell Collection),1909","England,Hampshire,Selborne,Blackmoor,Woolmer Forest,Found about 1867 between Hogmoor and Blackmoor House","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","85","34","","71","Dark brown","Corroded","14","","","2100-2112; 4 spearheads; 9 lanceheads","With seam down the socket and rivet holes","Victoria Hist. Hants, 1, 341, fig. 31","AOK,ND74,CI","Joellen mcGann","https://farm6.staticflickr.com/5552/15138686695_88f31c0a37_b.jpg","https://www.flickr.com/photos/MicroPasts/15138686695","superuser",-0.8659,51.0858,"selborne"
"22971",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://farm6.staticflickr.com/5579/15135720371_d31e6cb197_b.jpg",,"merged",,,"selborne"
"22972",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://farm6.staticflickr.com/5553/15138319722_f5f0c6cb2b_b.jpg",,"merged",,,"selborne"
"22973","734","Spearhead","RED DOT","LONDON, British Museum, WG 2106","HANTS,, Selborne,, Blackmoor,, Woolmer Forest, 1867, Hoard III","",,,"","None","None","1867","82","30","","","","","","4-part, hand-drawn illustration, including 2 cross-sections.  Including notation:  WG 2106.","","91.  5-14.  4-58  /   WG 2100 - 2112","","VCH Hants., 1, 341, fig. 31","In lower left corner:, , , , ND  74, , , , In lower right corner [in pencil]:, , , , C 1","Marilyn Kohn","https://farm6.staticflickr.com/5564/14952150038_7b06bc012a_b.jpg","https://www.flickr.com/photos/MicroPasts/14952150038","only good record",,,"selborne"
"22974","734","Lancehead  V  A","RED DOT, followed by notation in pencil:, , , , T","British Museum., , W. G. 2107, , Given by J. Pierpont Morgan Esqre., , (Greenwell Collection), , 1909","England, Hants., Selborne, Blackmoor, Woolmer Forest., Found about 1867 between, Hogmoor & Blackmoor House.","",,,"SU  78   33","None","None","1867","85","31","","52","Brown","corroded","15","3-part, hand-drawn illustration, including 2 cross-sections.","","2100 -  2112   4 Spearheads    9 Lanceheads","Bevelled blades","Victoria Hist. Hants, , 1, 341.  fig 31.","LOWER LEFT CORNER [in pencil]:, , , , Inacc, ,      ND   74, , , , , , LOWER RIGHT CORNER [in pencil]:, , , , C 1","Marilyn Kohn","https://farm6.staticflickr.com/5574/15135720091_060528b4bf_b.jpg","https://www.flickr.com/photos/MicroPasts/15135720091","only good record",,,"selborne"
"22975","734","Spearhead","RED DOT","LONDON, British Museum, WG 2107","HANTS., Selborne,, Blackmoor,, Woolmer Forst, 1867, Hoard III","",,,"","None","None","1867","85","28","","","","","","4-part, hand-drawn illustration, including 2 cross sections.  With notation: WG 2107.","","91. 5 - 14.   4 - 58  /   WG 2100 - 21112","","VCH Hants, 1, 341, fig. 31","LOWER LEFT CORNER:, , , , ND  74, , , , LOWER RIGHT CORNER [in pencil]:, , , , C 1","Marilyn Kohn","https://farm4.staticflickr.com/3906/14952146327_89e0423bf6_b.jpg","https://www.flickr.com/photos/MicroPasts/14952146327","only good record",,,"selborne"
"22976",,,,,,,,,,,,,,,,,,,,,,,,,,,"https://farm6.staticflickr.com/5580/15115687936_18ea2abeb7_b.jpg",,"merged",,,"selborne"
"22977","734","SPEARHEAD","RED DOT","LONDON, British Museum, WG 2108","HANTS,, Selborne,, Blackmoor,, Woolmer Forest, 1867, Hoard III","",,,"","None","None","1867","35","30","","","","","","4-part, hand-drawn illustration, including 2 cross-sections.  With notation:  WG. 2108.","","91. 5-14.  4-58  /  WG  2100 - 2112","","VEH Hants. 1, 341, fig. 31","LOWER LEFT CORNER:, , , , ND  74, , , , LOWER RIGHT CORNER [in pencil]:, , , , C 1","Marilyn Kohn","https://farm4.staticflickr.com/3858/14952149148_39d2c70026_b.jpg","https://www.flickr.com/photos/MicroPasts/14952149148","only good record",,,"selborne"
"22978","734","Lancehead   V   A   on next line, notation in pencil:  ""Missing?""","RED DOT, , , , followed by notation [in pencil]:, , , , T","British Museum, , W. G. 2109, , Given by J. Pierpont Morgan Esqre., , (Greenwell Collection), ,   1909","England, Hants, Selborne, Blackmoor, Woolmer Forest, Found about 1867 between Hogmoor & Blackmoor House.","",,,"SSU   78    33","None","None","1867","700","34","","47","metallic & black","corroded","18","3-part, hand-drawn illustration, including 2 cross-sections.  With dimensions.","","2100 -- 2112   4 Spearheads 9 Lanceheads","with blunt edges","Victoria Hist. Hants., , 1, 341, fig 31","LOWER RIGHT CORNER [in pencil]:, , , , C 1","Marilyn Kohn","https://farm4.staticflickr.com/3904/15138685695_f311807b93_b.jpg","https://www.flickr.com/photos/MicroPasts/15138685695","only good record",,,"selborne"
"22979","658","Lancehead V","T","British Museum,W.G. 2110,Given by J. Pierpont Morgan, Esq.,(Greenwelll Collection),1909","England,Hants,Selborne,Blackmoor,Woolmer Forest,Found about 1867 between,Hogmoor & Blackmoor House.","Blackmoor, Liss, Hampshire GU33, UK","51.09587","-0.8876400000000331","SU 78,33","None","None","None","89","33","","52","black patina/","slightly corroded","20","ND 74","","2100-2112,4 Spearheads,9 Lanceheads","Imperfect casting.","Victoria Hist. Hants,1, 341. fig. 31","A OK","Susan Magyarody","https://farm4.staticflickr.com/3864/15115686926_223a85afb1_b.jpg","https://www.flickr.com/photos/MicroPasts/15115686926","only good record",-0.8876,51.0959,"selborne"
"22980","658","SPEARHEAD","","LONDON, British Museum, W.G. 2110","HANTS,,Selborne,,Blackmoor,Woolmer Forest, 1867,Hoard III","Blackmoor, Liss, Hampshire GU33, UK","51.09587","-0.8876400000000331","","None","None","1867","89","29","","","","","","ND 74","","91.5-14. 4-58,W.G. 2100-2112","","VCH Hants, I, 341, fig. 31","","Susan Magyarody","https://farm4.staticflickr.com/3850/14951996249_fc215129fb_b.jpg","https://www.flickr.com/photos/MicroPasts/14951996249","only good record",-0.8876,51.0959,"selborne"
"22981","658","Lancehead V","T","British Museum,W.G. 2111,Given by J. Pierpont Morgan, Esq.,(Greenwell Collection),1909","England,Hants,Selborne,Blackmoor,Woolmer Forest,Found about 1867 between,Hogmoor & Blackmoor House.","Blackmoor, Liss, Hampshire","51.09587","-0.8876400000000331","SU 78,33","None","None","1867","84","30","","51","black","slightly corroded","14","Inacc,ND 74","","2100-2112,4 Spearheads,9 Lanceheads","Bevelled blades.","Victoria Hist. Hants,1, 341, fig. 31","","Susan Magyarody","https://farm4.staticflickr.com/3868/14951996059_a7f3128453_b.jpg","https://www.flickr.com/photos/MicroPasts/14951996059","only good record",-0.8876,51.0959,"selborne"
"22982","658","SPEARHEAD","","LONDON, British Museum, W.G. 2111","HANTS,Selborne,,Blackmoor,Woolmer Forest, 1867,Hoard III","Blackmoor, Liss, Hampshire","51.09587","-0.8876400000000331","","None","None","1867","83","29","","","","","","ND 74","","915-14.4-58,W.G. 2100-2112","","VCH Hants, 1, 341, fig. 31","","Susan Magyarody","https://farm6.staticflickr.com/5575/14952144757_decff82fc2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952144757","only good record",-0.8876,51.0959,"selborne"
"22983","658","Lancehead V","T","British Museum,W.G. 2112,Given by J. Pierpont Morgan, Esq.,(Greenwell Collection),1909","England,Hants,Selborne,Blackmoor,Woolmer Forest,Found about 1867 between,Hogmoor & Blackmoor House.","Blackmoor, Liss, Hampshire GU33, UK","51.09587","-0.8876400000000331","SU 78,33","None","None","1867","74","28","","46","dark bronze patina.","non-corroded","14","Inacc.,ND 74","","2100-2112,4 Spearheads,9 Lanceheads","Stumpy.","Victoria Hist. Hants.,1, 341, fig. 31","","Susan Magyarody","https://farm6.staticflickr.com/5587/14951996509_2462a2a304_b.jpg","https://www.flickr.com/photos/MicroPasts/14951996509","only good record",-0.8876,51.0959,"selborne"
"22984","658","SPEARHEAD","","LONDON, British Museum, W.G. 2112","HANTS,,Selborne,,Blackmoor,,Woolmer Forest, 1867,Hoard III","Blackmoor, Liss, Hampshire","51.09587","-0.8876400000000331","","None","None","1867","73","26","","","","","","","","91.5-14. 4-58,W.G. 2100-2112","","VCH Hants, 1, 341, fig. 31","","Susan Magyarody","https://farm4.staticflickr.com/3874/14952034960_37376ffb3f_b.jpg","https://www.flickr.com/photos/MicroPasts/14952034960","only good record",-0.8876,51.0959,"selborne"
"22985","580","Spearhead","","London, British Museum, 91.5-14.4","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","290","31 (socket)","","","","Corroded","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5554/15115685756_6550767e15_b.jpg","https://www.flickr.com/photos/MicroPasts/15115685756","only good record",-0.8659,51.0858,"selborne"
"22986","580","Spearhead V A","L","British Museum, 91-5-14-4, Purchased from Messrs. Rollin & Fenardent Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Part of a hoard found about 1867 between Hogmoor & Blackmoor House, Woolmer Forest, 1867","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","288","64","","275","black & bronze","corroded","19","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Two lunate openings","","Inacc., See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3882/15115685606_d946740d55_b.jpg","https://www.flickr.com/photos/MicroPasts/15115685606","only good record",-0.8659,51.0858,"selborne"
"22987","580","Spearhead","","London, British Museum, 91.5-14.4","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","None","290","31 (socket)","","","","corroded","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3922/15135716931_35ba015137_b.jpg","https://www.flickr.com/photos/MicroPasts/15135716931","only good record",-0.8659,51.0858,"selborne"
"22988","580","Spearhead","","London, British Museum, 91.5-14.4","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","None","306","30 (socket)","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3837/15138316292_3200458f1b_b.jpg","https://www.flickr.com/photos/MicroPasts/15138316292","only good record",-0.8659,51.0858,"selborne"
"22989","580","Spearhead V A","P","British Museum, 91-5-14-5, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Part of a hoard found about 1867 between Hogmoor & Blackmoor House, Woolmer Forest","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","305","43","","279","brown & bronze","slightly corroded","17","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Leaf shaped with slight riblings, wood in socket.","","March 1974 small spots of green corrosion, A OK, See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3907/15138682545_f256a53640_b.jpg","https://www.flickr.com/photos/MicroPasts/15138682545","superuser",-0.8659,51.0858,"selborne"
"22990","580","Spearhead","","London, British Museum, 91.5-14.5","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","306","30 (socket)","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3874/14952143267_a0eedbd3bf_b.jpg","https://www.flickr.com/photos/MicroPasts/14952143267","superuser",-0.8659,51.0858,"selborne"
"22991","580","Spearhead","","London, British Museum, 91.5-14.6","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","278","29 (socket)","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3885/15135716031_a2a53420df_b.jpg","https://www.flickr.com/photos/MicroPasts/15135716031","only good record",-0.8659,51.0858,"selborne"
"22992","580","Spearhead V A","P","British Museum, 91-5-14-6, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","278","40","","231","black & bronze","slightly corroded","17","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Blades not prolonged, wood in socket","","AOK, See new index, C1","Denis Antoine","https://farm6.staticflickr.com/5556/15138682205_77742f7816_b.jpg","https://www.flickr.com/photos/MicroPasts/15138682205","superuser",-0.8659,51.0858,"selborne"
"22993","580","Spearhead","","London, British Museum, 91.5-14.6","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","278","29 (socket)","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3897/14952145528_f1bcfffce1_b.jpg","https://www.flickr.com/photos/MicroPasts/14952145528","superuser",-0.8659,51.0858,"selborne"
"22994","580","Spearhead","","London, British Museum, 91.5-14.7","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","248","26 (socket)","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3835/15138315472_571c8ec732_b.jpg","https://www.flickr.com/photos/MicroPasts/15138315472","only good record",-0.8659,51.0858,"selborne"
"22995","580","Spearhead V A","T","British Museum, 91-5-14-7, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","247","34","","137","metallic bronze","non-corroded","15","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Three dents.","","AOK, See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3864/14951993919_d82320a462_b.jpg","https://www.flickr.com/photos/MicroPasts/14951993919","only good record",-0.8659,51.0858,"selborne"
"22996","580","Spearhead","","London, British Museum, 91.5-14.7","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","248","26 (socket)","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5565/15135715451_1bce80618b_b.jpg","https://www.flickr.com/photos/MicroPasts/15135715451","superuser",-0.8659,51.0858,"selborne"
"22997","580","Spearhead","","London, British Museum, 91.5-14.8","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","236","28","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3879/14952144898_d46373944b_b.jpg","https://www.flickr.com/photos/MicroPasts/14952144898","only good record",-0.8659,51.0858,"selborne"
"22998","580","Spearhead V A","P","British Museum, 91-5-14-8, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","235","40","","177","bronze","non corroded","14","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Two ribs.","","March 1974 small spots of green corrosion, AOK, See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3899/14952144818_98af57b8bd_b.jpg","https://www.flickr.com/photos/MicroPasts/14952144818","superuser",-0.8659,51.0858,"selborne"
"22999","580","Spearhead","","London, British Museum, 91.5-14.8","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","236","28","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3879/14952032120_4d31922fc2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952032120","superuser",-0.8659,51.0858,"selborne"
"23000","580","Spearhead","","London, British Museum, 91.5-14.9","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","229","28","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5560/15138314142_e9ec880b09_b.jpg","https://www.flickr.com/photos/MicroPasts/15138314142","superuser",-0.8659,51.0858,"selborne"
"23001","580","Spearhead V","T","British Museum, 91-5-14-9, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","230","40","","152","metallic bronze","non-corroded","16","","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","No ribs, nine dents.","","Inacc., See new index, C1","Denis Antoine","https://farm4.staticflickr.com/3853/14952141217_0c4fc49be5_b.jpg","https://www.flickr.com/photos/MicroPasts/14952141217","superuser",-0.8659,51.0858,"selborne"
"23002","580","Spearhead","","London, British Museum, 91.5-14.9","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","229","28","","","","","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5564/15135715301_5a8378d793_b.jpg","https://www.flickr.com/photos/MicroPasts/15135715301","superuser",-0.8659,51.0858,"selborne"
"23003","580","Spearhead","","London, British Museum, 91.5-14.10","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","218","","","","","Small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm4.staticflickr.com/3865/15138313652_4fa697322d_b.jpg","https://www.flickr.com/photos/MicroPasts/15138313652","superuser",-0.8659,51.0858,"selborne"
"23004","580","Spearhead V A","P","British Museum, 91-5-14-10, Purchased from Messrs. Rollin & Fenardent, Roots Sale, Christies, 20th April 1891","England, Hants, Selborne, Blackmoor, Woolmer Forest, Part of a hoard found about 1867 between Hogmoor & Blackmoor House.","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","SU 78 33","None","None","1867","218","38","","176","black","corroded","14","March 1974 small spots of green corrosion, A OK, See new index, C1","","4-58, 20 Spearheads; 11 Fragments of Swords; 1 Gouge; 16 Rings; 7 Lanceheads","Two ribs, two dents, wood in socket.","","","Denis Antoine","https://farm4.staticflickr.com/3840/14952140877_ff360424b1_b.jpg","https://www.flickr.com/photos/MicroPasts/14952140877","superuser",-0.8659,51.0858,"selborne"
"23005","580","Spearhead","","London, British Museum, 91.5-14.10","Hants, Selborne, Blackmoor, Woolmer Forest, 1867, Hoard III","Woolmer Forest, Hampshire, Royaume-Uni","51.0857837","-0.8658609000000297","","None","None","1867","218","","","","","small spots of green corrosion (Mar. 74)","","","","91.5-14. 4-58, W.G. 2100-2112","","","ND74, C1","Denis Antoine","https://farm6.staticflickr.com/5552/14952031760_84ed6658a2_b.jpg","https://www.flickr.com/photos/MicroPasts/14952031760","superuser",-0.8659,51.0858,"selborne"
