"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"46671","433","Sword Hilt","","LONDON, British Museum, 91.5-14.34","England,Hants,Selborne,Blackmoor,Woolmer Forest,1867,Hoard 111","Woolmer Forest, Hampshire, UK","51.0857837","-0.8658609000000297","","None","None","1867","245","27","","","","","","","","91.5-14.4-58,W.G. 2100-2112","","","ND 74","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190014793","https://farm1.staticflickr.com/628/21190014793_546cbb07c7_m.jpg","superuser",-0.8659,51.0858,"SwordsPt1"
"46672","433","(2 pieces) Leaf Shaped Sword; Hilt Frag. + ? joining blade frag.","IVa","Earl of Selborne,1923,Blackmoor, Petersfield, Hants","England,Hampshire,Selborne,In garden of cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","208, 291","blade 33, 25; hilt 48, 29","","400","No patina","New bronze colour","blade 6, 7; hilt 4, 6","","","A hoard of at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","Damaged edges","White, G. Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, G., Nat. Hist. of Selborne, E. Bell, 1877, 381,Evans, A. B. Impl., 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623229478","https://farm1.staticflickr.com/704/21623229478_d67dbb7cd4_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46673","433","Leaf Shaped Sword-Blade","","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 11, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","265","33, 38","","185","Remains of dark green patina, bronze shows through, other parts a lightish brown, a very high glaze on parts of the blue (? green) & brown.","","1.5, 6, 5","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","Edges badly hacked. Fracture shows no blow holes - bent near fracture, showing probably intentional fracture.","Whilte, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. Hist. of Selborne, Ed. Bell,1877, 381.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190018553","https://farm1.staticflickr.com/586/21190018553_149384c498_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46674","433","Blade of Leaf-Shaped Sword","","Private Collection,1923 8,Lord Selborne,Blackmoor, Hants.","England,Hampshire,Selborne,In the garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","295","blade 42, 38","","280","Olive green, glazed on one side.","Remains of peaty encrustations on the side that has no glazed patina.","blade 7","","","Hoard of leaf-shaped swords, spearheads, ferrules & rings (53 articles in 63 fragments).","Good condition. The fracture shows same honeycombing.","Whites, Selborne, Macmillan, 1876, Vol. II, pp. 254-258, not illus.,Whites, Selborne, Bell, 1877, Vol. II. p. 381","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21784967216","https://farm6.staticflickr.com/5767/21784967216_b8e7d12308_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46675","433","Leaf shaped sword; hilt frag.","IIIc","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 18, 1923","England,Hampshire,Selborne,In garden of a cottage on the western side of the road, ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","290","32 blade; 44, 39 hilt","","?","With remains of patina dark green.","Natural bronze colour.","blade 6","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","Edges damaged. The piece was bent in breaking. Central rib is defined by two deeply sunk lines.","White, Gilbert, Nat. Hist. of Selborne, 1876, 254-8,White, Gilbert, Nat. Hist. of Selborne, Ed. Bell 1877, 381,Evans, B. Imps, 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820623021","https://farm6.staticflickr.com/5811/21820623021_f7479f6e7a_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46676","433","Leaf shaped sword; Hilt frag.","IIIc","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 17, 1923","England,Hampshire,Selborne,In the gargen of a cottage on the western side of the road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","275","33, 38, 55","","355","","Mostly natural bronze colour, highly glazed","1.5, 7.5, 5. 3","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","Very good pieces in quality - edges hacked - beat up at fracture.","White, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8.,White, Gilbert: Nat. Hist of Selborne, Ed. Bell, 1877, 381,Evans, B. Imps., 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820625371","https://farm1.staticflickr.com/673/21820625371_9cc2967822_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46677","433","Leaf-shaped sword; Hilt. Frag.","IVa","Private Collection,1923,Lord Selborn, Blackmoor, Hants.,16","England,Hampshire,Selborne,In the garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","312","blade 35, 30; hilt 42, 40","","215","Dirty dark green, bronze shows through.","","5, 3.5, 1.5","","","Hoard of leaf-shaped swords, spearheads, a dagger, rings (at least 53 articles in 63 fragments).","Blow holes at fracture. Edges hacked One rivet loose in slot & two others in broader part of hilt.","White, Selborne, Macmillan, 1876, Vol. II, pp. 254-258,White, Selborne, Bell, 1877, Vol. II, 381,Evan's, A. B. Imps., p. 44","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799320002","https://farm6.staticflickr.com/5709/21799320002_c1bdb4000f_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46678","433","Leaf Shaped Sword; Hilt Frag.","IVa","Private Collection, 1923,Lord Selborne,Blackmoor, Hants,15","England,Hampshire,Selborne,In the garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","320","hilt 55, 35; blade 44","","430","Polished light grey","Caked carbonate on hilt. ? Pitted along blade (described in original as ""a mass of points for ornament"" ""extending the full length withour any definite arrangement in lines"")","where blade joins hilt 1.5, 9.5, 5","","","Hoard of leaf shaped swords, spearheads, 1 dagger & some rings, also ferrules (53 articles in 63 fragments).","2 rivets near end of hilt & 1 loose in hole near c. This is bent, probably in breaking. A strong mid-rib.","White's Selborne, Macmillan, 1876, Vol. II, pp. 254-258.,White's Selborn Bell, 1877, Vol. II, p. 381,Evans' A. B. Imps., p. 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820629471","https://farm1.staticflickr.com/642/21820629471_88e9b42f6a_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46679","433","Blade of Leaf-Shaped Sword","","Private Collection,1923,9,Earl of Selborne,Blackmoor, Petersfield, Hants.","England,Hampshire,Selborne,In garden of cottage on western side of road ascengin from Everley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","165","blade 37","","170","Remains of dark green - otherwise light bronze colour.","","6.5, 6","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","Edges damaged. Blow holes show at fracture.","White, G., Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, G., Nat. Hist. or Selborne, Bell, 1877, 281","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623085050","https://farm1.staticflickr.com/633/21623085050_206a34e55a_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46680","433","Fragment of Leaf Shaped Sword","","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 21, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of the road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","65","25, 36","","31","dark green","","","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","","White, Gilberts: Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. HIst. of Selborne, Ed. Bell, 1877, 281","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811136005","https://farm1.staticflickr.com/724/21811136005_a983c7ac8d_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46681","433","Fragment of Leaf shaped sword","","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 20, 1923","England,Hampshire,Selborne,In the garden of a cottage on the western side of the road ascending Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","110","25, 30","","75","","bronze colour","4, 5","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","","White, Gilbert: Nat. Hist of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. Hist. of Selborne, Ed. Bell, 1877, 381","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21784979696","https://farm1.staticflickr.com/777/21784979696_9ed9f2b727_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46682","433","Part of Leaf-Shaped Sword","","Earl of Selborne,Blackmoor, Petersfield, Hants,No. 19, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","160","blade 40","","95","dark green and bronze colour","","","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","","White, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. Hist of Selborne, Ed. Bell. 1877, 381","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190035263","https://farm1.staticflickr.com/568/21190035263_ff8ed96057_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46683","433","Blade fragment of Leaf Shaped Sword","","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 12, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","195","34, 43","","200","Dirty dark green","","5, 7","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules and rings.","Edges hacked.","White, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. Hist. of Selborne, Ed. Bell, 1877, 381","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623248618","https://farm6.staticflickr.com/5692/21623248618_4cdc3080be_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46684","433","Hilt of Leaf-Shaped Sword; Hilt Frag","IIIC","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 14, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor.,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","150","31, 45, 25","","125","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","HArd dark green patina with a sheen of lighter green over it, bronze shows through.","8","","","","","White, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8.,White, Gilbert: Nat. Hist. of Selborne, Ed. Bell, 1877, 381,Evans, B. Imps. 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799330882","https://farm6.staticflickr.com/5832/21799330882_0c361feba4_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46685","433","Hilt of Leaf-shaped Sword/Hilt. Frag","IIIC","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 13,1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","150","35, 55, 33","","192","Remains of dark green patina, but mostly bronze colour, a high glase on part of both colours.","","9, 6.5, 2","","","A hoard containing at least 53 articles in 63 fragments mostly swords, spearheads, ferrules & rings.","Ornament of carefully made points, finishing with lines, on both sides.","White, Gilbert: Nat. Hist. of Selborne, Macmillan, 1876, 254-8,White, Gilbert: Nat. Hist. of Selborne, Ed. Bell, 1877, 381,Evans, B. Imps., 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190038843","https://farm1.staticflickr.com/652/21190038843_29e073082f_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46686","433","Hilt of Leaf-Shaped Sword/Hilt Frag.","IIIc","Earl of Selborne,Blackmoor, Petersfield, Hants.,No. 10, 1923","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","175","30, 50, 30","","190","Green patina, dirty","","1.5, 6.5, 8","","","A hoard containing at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","Edges hacked. Fracture coarse, but blow holes.","White, Gilberts: Nat. Hist. of Selborne, Macmillan, 1876, 254-8.,White, Gilberts: Nat. Hist. of Selborne, Ed. Bell, 1877, 381,Evans, B. Imps., 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624244369","https://farm6.staticflickr.com/5810/21624244369_1f638956c9_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46687","433","Leaf-Shaped Sword/Shoulder Frag.","IIIc","Private Collection,1923,Earl Selborne,Blackmoor, Petersfield, Hants.,7","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","229","blade 38, 35; hilt 56","","325","Dark green","","blade 8, 6, 1.5 (edge of blade)","","","A hoard of at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","Bent near fracture. 3 Rivets.","G. White's, Nat. Hist. of Selborne, Macmillan, 1876, 254-8.,G. White's, Nat. Hist. of Selborne, E. Bell, 1877, 381,Evans, 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820641371","https://farm6.staticflickr.com/5641/21820641371_e043083878_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46688","433","2 pieces Leaf Shaped Sword/2 ? Joining Frags.","IVa","Private Collection,1923,Earl of Selborne,Blackmoor, Petersfield, Hants.,6","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","505","blade 38, 29; hilt 47; hilt 32","","355","Remains of dark green - bronze shows through","","5.5, 4","","","A hoard of at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules & rings.","Edges damaged. Defective butt.","White, G.: Nat. Hist. of Selborne, Macmillan, 1876, 254-8.,White, G.: Nat. Hist of Selborne, Ed. Bell, 1877, 381,Evans, 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623099270","https://farm6.staticflickr.com/5707/21623099270_be637fcf92_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
